,start_time,end_time,player_ID,team,action,half,pos_x,pos_y
0,0:05,0:25,Savannah McCaskill,Chicago Red Stars,Positional attacks,1st half,52.6,33.9
1,0:05,0:25,Savannah McCaskill,Chicago Red Stars,Passes accurate,1st half,52.6,33.9
2,0:06,0:26,Danielle Colaprico,Chicago Red Stars,Positional attacks,1st half,46.0,40.4
3,0:07,0:27,Danielle Colaprico,Chicago Red Stars,Positional attacks,1st half,45.8,41.2
4,0:07,0:27,Danielle Colaprico,Chicago Red Stars,Passes accurate,1st half,45.8,41.2
5,0:09,0:29,Sarah Gorden,Chicago Red Stars,Positional attacks,1st half,30.9,44.3
6,0:10,0:30,Sarah Gorden,Chicago Red Stars,Positional attacks,1st half,31.2,44.0
7,0:10,0:30,Sarah Gorden,Chicago Red Stars,Passes accurate,1st half,31.2,44.0
8,0:11,0:31,Danielle Colaprico,Chicago Red Stars,Positional attacks,1st half,42.3,45.8
9,0:12,0:32,Danielle Colaprico,Chicago Red Stars,Positional attacks,1st half,42.5,47.0
10,0:12,0:32,Danielle Colaprico,Chicago Red Stars,Lost balls (in opp. half),1st half,42.5,47.0
11,0:12,0:32,Danielle Colaprico,Chicago Red Stars,Lost balls,1st half,42.5,47.0
12,0:12,0:32,Danielle Colaprico,Chicago Red Stars,Challenges (lost),1st half,42.5,47.0
13,0:12,0:32,Danielle Colaprico,Chicago Red Stars,Dribbles (Unsuccessful actions),1st half,42.5,47.0
14,0:12,0:32,Paige Monaghan,Sky Blue FC,Tackles (Successful actions),1st half,62.5,21.0
15,0:12,0:32,Paige Monaghan,Sky Blue FC,Challenges (won),1st half,62.5,21.0
16,0:13,0:33,McCall RaNae Zerboni,Sky Blue FC,Counter-attacks,1st half,62.1,18.1
17,0:13,0:33,McCall RaNae Zerboni,Sky Blue FC,Picking-ups,1st half,62.1,18.1
18,0:13,0:33,McCall RaNae Zerboni,Sky Blue FC,Counter-attacks,1st half,62.1,18.1
19,0:13,0:33,McCall RaNae Zerboni,Sky Blue FC,Picking-ups (in opp. half),1st half,62.1,18.1
21,0:17,0:37,Katie Johnson Carreon,Chicago Red Stars,Tackles (Successful actions),1st half,45.1,52.6
22,0:17,0:37,McCall RaNae Zerboni,Sky Blue FC,Lost balls,1st half,59.9,15.4
23,0:17,0:37,McCall RaNae Zerboni,Sky Blue FC,Challenges (lost),1st half,59.9,15.4
24,0:17,0:37,Katie Johnson Carreon,Chicago Red Stars,Counter-attacks,1st half,45.1,52.6
25,0:17,0:37,Katie Johnson Carreon,Chicago Red Stars,Challenges (won),1st half,45.1,52.6
26,0:19,0:39,Zoey Goralski,Chicago Red Stars,Positional attacks,1st half,37.8,65.0
27,0:19,0:39,Margaret Purce,Sky Blue FC,Challenges (lost),1st half,67.2,3.0
28,0:19,0:39,Zoey Goralski,Chicago Red Stars,Challenges (won),1st half,37.8,65.0
29,0:20,0:40,Zoey Goralski,Chicago Red Stars,Passes accurate,1st half,37.1,65.3
30,0:20,0:40,Zoey Goralski,Chicago Red Stars,Positional attacks,1st half,37.1,65.3
31,0:21,0:41,Katie Johnson Carreon,Chicago Red Stars,Positional attacks,1st half,43.4,65.7
32,0:21,0:41,Katie Johnson Carreon,Chicago Red Stars,Passes accurate,1st half,43.4,65.7
33,0:22,0:42,Danielle Colaprico,Chicago Red Stars,Passes accurate,1st half,39.7,60.3
34,0:22,0:42,Danielle Colaprico,Chicago Red Stars,Positional attacks,1st half,39.7,60.3
35,0:24,0:44,Rachel Hill,Chicago Red Stars,Positional attacks,1st half,49.9,59.4
36,0:24,0:44,Rachel Hill,Chicago Red Stars,Passes accurate,1st half,49.9,59.4
37,0:25,0:45,Katie Johnson Carreon,Chicago Red Stars,Positional attacks,1st half,48.1,66.0
38,0:25,0:45,Katie Johnson Carreon,Chicago Red Stars,Positional attacks,1st half,48.1,64.9
39,0:25,0:45,Katie Johnson Carreon,Chicago Red Stars,Lost balls,1st half,57.9,33.6
40,0:25,0:45,Katie Johnson Carreon,Chicago Red Stars,Passes (inaccurate),1st half,48.1,64.9
41,0:28,0:48,Sabrina Flores,Sky Blue FC,Positional attacks,1st half,47.1,34.4
42,0:28,0:48,Sabrina Flores,Sky Blue FC,Picking-ups,1st half,47.1,34.4
43,0:30,0:50,Sabrina Flores,Sky Blue FC,Positional attacks,1st half,49.7,35.0
44,0:30,0:50,Sabrina Flores,Sky Blue FC,Passes accurate,1st half,49.7,35.0
45,0:31,0:51,Gina Loren Lewandowski,Sky Blue FC,Passes accurate,1st half,42.8,23.7
46,0:31,0:51,Gina Loren Lewandowski,Sky Blue FC,Positional attacks,1st half,42.8,23.7
47,0:32,0:52,Estelle Laura Johnson,Sky Blue FC,Positional attacks,1st half,40.2,34.8
48,0:33,0:53,Estelle Laura Johnson,Sky Blue FC,Passes accurate,1st half,41.4,33.2
49,0:33,0:53,Estelle Laura Johnson,Sky Blue FC,Positional attacks,1st half,41.4,33.2
50,0:34,0:54,Sarah Christine Woldmoe,Sky Blue FC,Positional attacks,1st half,47.6,23.2
51,0:36,0:56,Sarah Christine Woldmoe,Sky Blue FC,Positional attacks,1st half,47.4,22.4
52,0:36,0:56,Sarah Christine Woldmoe,Sky Blue FC,Passes accurate,1st half,47.4,22.4
53,0:37,0:57,Margaret Purce,Sky Blue FC,Positional attacks,1st half,54.2,3.0
54,0:38,0:58,Margaret Purce,Sky Blue FC,Passes accurate,1st half,53.4,3.0
55,0:38,0:58,Margaret Purce,Sky Blue FC,Positional attacks,1st half,53.4,3.0
56,0:40,1:00,Gina Loren Lewandowski,Sky Blue FC,Positional attacks,1st half,44.4,6.2
57,0:41,1:01,Gina Loren Lewandowski,Sky Blue FC,Passes accurate,1st half,40.2,3.8
58,0:41,1:01,Gina Loren Lewandowski,Sky Blue FC,Positional attacks,1st half,40.2,3.8
59,0:44,1:04,Kailen Mary Sheridan,Sky Blue FC,Positional attacks,1st half,19.8,28.7
60,0:44,1:04,Kailen Mary Sheridan,Sky Blue FC,Passes accurate,1st half,19.8,28.7
61,0:47,1:07,Estelle Laura Johnson,Sky Blue FC,Positional attacks,1st half,28.3,41.9
62,0:49,1:09,Estelle Laura Johnson,Sky Blue FC,Lost balls,1st half,68.3,68.0
63,0:49,1:09,Estelle Laura Johnson,Sky Blue FC,Passes (inaccurate),1st half,39.3,45.2
64,0:49,1:09,Estelle Laura Johnson,Sky Blue FC,Positional attacks,1st half,39.3,45.2
65,0:58,1:18,Bianca St. Georges,Chicago Red Stars,Passes accurate,1st half,35.9,0.0
66,0:59,1:19,Jennifer Cudjoe,Sky Blue FC,Challenges (won),1st half,64.3,58.8
67,0:59,1:19,Vanessa Sue Di Bernardo,Chicago Red Stars,Lost balls,1st half,40.7,9.2
68,0:59,1:19,Jennifer Cudjoe,Sky Blue FC,Tackles (Successful actions),1st half,64.3,58.8
69,0:59,1:19,Vanessa Sue Di Bernardo,Chicago Red Stars,Lost balls (in opp. half),1st half,40.7,9.2
70,0:59,1:19,Vanessa Sue Di Bernardo,Chicago Red Stars,Challenges (lost),1st half,40.7,9.2
71,1:00,1:20,Nahomi Kawasumi,Sky Blue FC,Picking-ups (in opp. half),1st half,66.2,66.4
72,1:00,1:20,Nahomi Kawasumi,Sky Blue FC,Positional attacks,1st half,66.2,66.4
73,1:00,1:20,Nahomi Kawasumi,Sky Blue FC,Picking-ups,1st half,66.2,66.4
74,1:00,1:20,Nahomi Kawasumi,Sky Blue FC,Positional attacks,1st half,66.2,66.4
75,1:00,1:20,Nahomi Kawasumi,Sky Blue FC,Passes accurate,1st half,66.2,66.4
76,1:01,1:21,Ifeoma Chukwufumnay Onumonu,Sky Blue FC,Positional attacks,1st half,72.6,51.5
77,1:04,1:24,Ifeoma Chukwufumnay Onumonu,Sky Blue FC,Passes (inaccurate),1st half,70.6,39.8
78,1:04,1:24,Ifeoma Chukwufumnay Onumonu,Sky Blue FC,Positional attacks,1st half,70.6,39.8
79,1:04,1:24,Danielle Colaprico,Chicago Red Stars,Positional attacks,1st half,34.6,31.5
80,1:04,1:24,Danielle Colaprico,Chicago Red Stars,Interceptions,1st half,34.6,31.5
81,1:05,1:25,Savannah McCaskill,Chicago Red Stars,Picking-ups,1st half,44.6,22.8
82,1:05,1:25,Savannah McCaskill,Chicago Red Stars,Positional attacks,1st half,44.6,22.8
83,1:06,1:26,Savannah McCaskill,Chicago Red Stars,Passes accurate,1st half,43.6,23.1
84,1:06,1:26,Savannah McCaskill,Chicago Red Stars,Positional attacks,1st half,43.6,23.1
85,1:06,1:26,Vanessa Sue Di Bernardo,Chicago Red Stars,Positional attacks,1st half,39.8,15.4
86,1:07,1:27,Vanessa Sue Di Bernardo,Chicago Red Stars,Positional attacks,1st half,42.0,15.7
87,1:07,1:27,Vanessa Sue Di Bernardo,Chicago Red Stars,Passes (inaccurate),1st half,42.0,15.7
88,1:09,1:29,Sabrina Flores,Sky Blue FC,Positional attacks,1st half,59.3,61.2
89,1:09,1:29,Sabrina Flores,Sky Blue FC,Interceptions (in opp. half),1st half,59.3,61.2
90,1:09,1:29,Sabrina Flores,Sky Blue FC,Interceptions,1st half,59.3,61.2
91,1:10,1:30,Sabrina Flores,Sky Blue FC,Positional attacks,1st half,60.5,61.2
92,1:10,1:30,Sabrina Flores,Sky Blue FC,Passes accurate,1st half,60.5,61.2
93,1:11,1:31,McCall RaNae Zerboni,Sky Blue FC,Positional attacks,1st half,60.8,66.0
94,1:14,1:34,McCall RaNae Zerboni,Sky Blue FC,Passes accurate,1st half,58.7,65.0
95,1:14,1:34,McCall RaNae Zerboni,Sky Blue FC,Positional attacks,1st half,58.7,65.0
96,1:14,1:34,Sabrina Flores,Sky Blue FC,Positional attacks,1st half,51.0,63.1
97,1:15,1:35,Sabrina Flores,Sky Blue FC,Passes accurate,1st half,50.3,62.3
98,1:15,1:35,Sabrina Flores,Sky Blue FC,Positional attacks,1st half,50.3,62.3
99,1:16,1:36,Jennifer Cudjoe,Sky Blue FC,Positional attacks,1st half,55.6,57.7
100,1:20,1:40,Jennifer Cudjoe,Sky Blue FC,Positional attacks,1st half,46.0,56.6
101,1:20,1:40,Jennifer Cudjoe,Sky Blue FC,Passes (inaccurate),1st half,46.0,56.6
102,1:20,1:40,Jennifer Cudjoe,Sky Blue FC,Lost balls,1st half,62.7,2.4
103,1:25,1:45,Zoey Goralski,Chicago Red Stars,Positional attacks,1st half,42.3,65.6
104,1:25,1:45,Zoey Goralski,Chicago Red Stars,Picking-ups,1st half,42.3,65.6
105,1:28,1:48,Zoey Goralski,Chicago Red Stars,Counter-attacks,1st half,48.7,64.9
106,1:28,1:48,Zoey Goralski,Chicago Red Stars,Passes accurate,1st half,48.7,64.9
107,1:29,1:49,Danielle Colaprico,Chicago Red Stars,Counter-attacks,1st half,48.1,55.7
108,1:32,1:52,Danielle Colaprico,Chicago Red Stars,Counter-attacks,1st half,56.9,55.2
109,1:32,1:52,Danielle Colaprico,Chicago Red Stars,Passes accurate,1st half,56.9,55.2
110,1:37,1:57,Zoey Goralski,Chicago Red Stars,Passes accurate,1st half,102.5,63.0
111,1:37,1:57,Zoey Goralski,Chicago Red Stars,Counter-attacks,1st half,102.5,63.0
112,1:39,1:59,Rachel Hill,Chicago Red Stars,Counter-attacks,1st half,89.5,60.7
113,1:40,2:00,Rachel Hill,Chicago Red Stars,Lost balls,1st half,100.1,35.0
114,1:40,2:00,Rachel Hill,Chicago Red Stars,Passes into the penalty box,1st half,92.9,56.0
115,1:40,2:00,Rachel Hill,Chicago Red Stars,Counter-attacks,1st half,92.9,56.0
116,1:40,2:00,Rachel Hill,Chicago Red Stars,Passes (inaccurate),1st half,92.9,56.0
117,1:40,2:00,Rachel Hill,Chicago Red Stars,Counter-attacks,1st half,92.9,56.0
118,1:40,2:00,Rachel Hill,Chicago Red Stars,Crosses (inaccurate),1st half,92.9,56.0
119,1:41,2:01,Kailen Mary Sheridan,Sky Blue FC,Counter-attacks,1st half,4.9,33.0
120,1:41,2:01,Kailen Mary Sheridan,Sky Blue FC,Interceptions,1st half,4.9,33.0
121,1:43,2:03,McCall RaNae Zerboni,Sky Blue FC,Lost balls (in opp. half),1st half,47.2,37.1
122,1:43,2:03,McCall RaNae Zerboni,Sky Blue FC,Lost balls,1st half,47.2,37.1
123,1:43,2:03,McCall RaNae Zerboni,Sky Blue FC,Picking-ups,1st half,21.8,22.1
124,1:43,2:03,McCall RaNae Zerboni,Sky Blue FC,Passes (inaccurate),1st half,21.8,22.1
125,1:48,2:08,Julie Beth Ertz,Chicago Red Stars,Picking-ups (in opp. half),1st half,57.8,30.9
126,1:48,2:08,Julie Beth Ertz,Chicago Red Stars,Picking-ups,1st half,57.8,30.9
127,1:52,2:12,Julie Beth Ertz,Chicago Red Stars,Positional attacks,1st half,67.0,49.8
128,1:52,2:12,Julie Beth Ertz,Chicago Red Stars,Passes accurate,1st half,67.0,49.8
129,1:55,2:15,Zoey Goralski,Chicago Red Stars,Positional attacks,1st half,92.4,63.6
130,1:56,2:16,Zoey Goralski,Chicago Red Stars,Crosses (inaccurate),1st half,98.3,59.9
131,1:56,2:16,Zoey Goralski,Chicago Red Stars,Positional attacks,1st half,98.3,59.9
132,1:56,2:16,Zoey Goralski,Chicago Red Stars,Positional attacks,1st half,98.3,59.9
133,1:56,2:16,Zoey Goralski,Chicago Red Stars,Passes (inaccurate),1st half,98.3,59.9
134,1:56,2:16,Margaret Purce,Sky Blue FC,Positional attacks,1st half,6.3,9.0
135,2:32,2:52,Savannah McCaskill,Chicago Red Stars,Passes accurate,1st half,105.0,68.0
136,2:32,2:52,Savannah McCaskill,Chicago Red Stars,Corner attacks,1st half,105.0,68.0
137,2:32,2:52,Savannah McCaskill,Chicago Red Stars,Passes into the penalty box,1st half,105.0,68.0
138,2:32,2:52,Savannah McCaskill,Chicago Red Stars,Corner attacks,1st half,105.0,68.0
139,2:34,2:54,Katie Johnson Carreon,Chicago Red Stars,Shots,1st half,104.4,27.6
140,2:34,2:54,Katie Johnson Carreon,Chicago Red Stars,Shot into the bar/post,1st half,104.4,27.6
141,2:34,2:54,Katie Johnson Carreon,Chicago Red Stars,Corner attacks,1st half,104.4,27.6
142,2:34,2:54,Kailen Mary Sheridan,Sky Blue FC,Wide shot (Goalkeepers),1st half,0.59999999999999,40.4
143,2:47,3:07,Kailen Mary Sheridan,Sky Blue FC,Passes accurate,1st half,5.5,39.8
144,2:47,3:07,Kailen Mary Sheridan,Sky Blue FC,Goal kicks,1st half,5.5,39.8
145,2:52,3:12,Estelle Laura Johnson,Sky Blue FC,Passes accurate,1st half,25.1,49.1
146,2:54,3:14,Sabrina Flores,Sky Blue FC,Passes accurate,1st half,27.1,65.0
147,2:55,3:15,Nahomi Kawasumi,Sky Blue FC,Passes accurate,1st half,35.4,65.5
148,2:56,3:16,Jennifer Cudjoe,Sky Blue FC,Lost balls,1st half,23.7,68.0
149,2:56,3:16,Jennifer Cudjoe,Sky Blue FC,Passes (inaccurate),1st half,31.3,58.8
150,2:56,3:16,Jennifer Cudjoe,Sky Blue FC,Lost balls (in opp. half),1st half,23.7,68.0
151,3:15,3:35,Bianca St. Georges,Chicago Red Stars,Lost balls,1st half,91.8,15.0
152,3:15,3:35,Bianca St. Georges,Chicago Red Stars,Passes into the penalty box,1st half,83.1,0.0
153,3:15,3:35,Bianca St. Georges,Chicago Red Stars,Passes (inaccurate),1st half,83.1,0.0
154,3:15,3:35,Bianca St. Georges,Chicago Red Stars,Throw-in attacks,1st half,83.1,0.0
155,3:16,3:36,Sarah Christine Woldmoe,Sky Blue FC,Throw-in attacks,1st half,13.2,53.0
156,3:16,3:36,Sarah Christine Woldmoe,Sky Blue FC,Interceptions,1st half,13.2,53.0
157,3:16,3:36,Sarah Christine Woldmoe,Sky Blue FC,Passes accurate,1st half,13.2,53.0
158,3:17,3:37,Nahomi Kawasumi,Sky Blue FC,Passes accurate,1st half,15.8,58.4
159,3:19,3:39,Sarah Christine Woldmoe,Sky Blue FC,Passes accurate,1st half,11.7,56.1
160,3:20,3:40,Nahomi Kawasumi,Sky Blue FC,Lost balls (in opp. half),1st half,13.1,65.5
161,3:20,3:40,Nahomi Kawasumi,Sky Blue FC,Bad ball control,1st half,13.1,65.5
162,3:20,3:40,Nahomi Kawasumi,Sky Blue FC,Lost balls,1st half,13.1,65.5
163,3:26,3:46,Bianca St. Georges,Chicago Red Stars,Positional attacks,1st half,92.8,0.0
164,3:26,3:46,Bianca St. Georges,Chicago Red Stars,Passes accurate,1st half,92.8,0.0
165,3:27,3:47,Savannah McCaskill,Chicago Red Stars,Positional attacks,1st half,89.5,2.6
166,3:28,3:48,Savannah McCaskill,Chicago Red Stars,Passes accurate,1st half,90.8,2.4
167,3:28,3:48,Savannah McCaskill,Chicago Red Stars,Positional attacks,1st half,90.8,2.4
168,3:29,3:49,Sabrina Flores,Sky Blue FC,Positional attacks,1st half,9.6,61.2
169,3:29,3:49,Kealia Mae Watt,Chicago Red Stars,Challenges (lost),1st half,95.4,6.8
170,3:29,3:49,Sabrina Flores,Sky Blue FC,Challenges (won),1st half,9.6,61.2
171,3:31,3:51,Savannah McCaskill,Chicago Red Stars,Picking-ups,1st half,89.2,8.4
172,3:31,3:51,Savannah McCaskill,Chicago Red Stars,Positional attacks,1st half,89.2,8.4
173,3:31,3:51,Savannah McCaskill,Chicago Red Stars,Picking-ups (in opp. half),1st half,89.2,8.4
174,3:33,3:53,Savannah McCaskill,Chicago Red Stars,Positional attacks,1st half,99.0,15.4
175,3:33,3:53,Savannah McCaskill,Chicago Red Stars,Passes into the penalty box,1st half,99.0,15.4
176,3:33,3:53,Savannah McCaskill,Chicago Red Stars,Passes (inaccurate),1st half,99.0,15.4
177,3:33,3:53,Savannah McCaskill,Chicago Red Stars,Positional attacks,1st half,99.0,15.4
178,3:33,3:53,Savannah McCaskill,Chicago Red Stars,Crosses (inaccurate),1st half,99.0,15.4
179,3:34,3:54,Margaret Purce,Sky Blue FC,Positional attacks,1st half,4.9,28.3
180,3:34,3:54,Margaret Purce,Sky Blue FC,Interceptions,1st half,4.9,28.3
181,4:05,4:25,Savannah McCaskill,Chicago Red Stars,Corner attacks,1st half,105.0,68.0
182,4:05,4:25,Savannah McCaskill,Chicago Red Stars,Corner attacks,1st half,105.0,68.0
183,4:05,4:25,Savannah McCaskill,Chicago Red Stars,Passes (inaccurate),1st half,105.0,68.0
184,4:05,4:25,Savannah McCaskill,Chicago Red Stars,Passes into the penalty box,1st half,105.0,68.0
185,4:07,4:27,Kailen Mary Sheridan,Sky Blue FC,Corner attacks,1st half,3.0,34.5
186,4:07,4:27,Kailen Mary Sheridan,Sky Blue FC,Interceptions,1st half,3.0,34.5
187,4:07,4:27,Kailen Mary Sheridan,Sky Blue FC,Corner attacks,1st half,3.0,34.5
188,4:10,4:30,Zoey Goralski,Chicago Red Stars,Picking-ups,1st half,83.7,16.9
189,4:10,4:30,Zoey Goralski,Chicago Red Stars,Corner attacks,1st half,83.7,16.9
190,4:10,4:30,Zoey Goralski,Chicago Red Stars,Picking-ups (in opp. half),1st half,83.7,16.9
191,4:11,4:31,Zoey Goralski,Chicago Red Stars,Passes accurate,1st half,83.7,16.9
192,4:11,4:31,Zoey Goralski,Chicago Red Stars,Corner attacks,1st half,83.7,16.9
193,4:13,4:33,Kealia Mae Watt,Chicago Red Stars,Corner attacks,1st half,98.7,5.7
194,4:14,4:34,Kealia Mae Watt,Chicago Red Stars,Corner attacks,1st half,99.6,5.1
195,4:14,4:34,Kealia Mae Watt,Chicago Red Stars,Corner attacks,1st half,99.6,5.1
196,4:14,4:34,Kealia Mae Watt,Chicago Red Stars,Crosses (inaccurate),1st half,99.6,5.1
197,4:14,4:34,Kealia Mae Watt,Chicago Red Stars,Passes into the penalty box,1st half,99.6,5.1
198,4:14,4:34,Kealia Mae Watt,Chicago Red Stars,Passes (inaccurate),1st half,99.6,5.1
199,4:16,4:36,Jennifer Cudjoe,Sky Blue FC,Corner attacks,1st half,8.0,36.3
200,4:16,4:36,Jennifer Cudjoe,Sky Blue FC,Interceptions,1st half,8.0,36.3
201,4:20,4:40,Zoey Goralski,Chicago Red Stars,Picking-ups,1st half,78.5,5.3
202,4:20,4:40,Zoey Goralski,Chicago Red Stars,Picking-ups (in opp. half),1st half,78.5,5.3
203,4:20,4:40,Zoey Goralski,Chicago Red Stars,Corner attacks,1st half,78.5,5.3
204,4:20,4:40,Zoey Goralski,Chicago Red Stars,Corner attacks,1st half,78.5,5.3
205,4:20,4:40,Zoey Goralski,Chicago Red Stars,Passes accurate,1st half,78.5,5.3
206,4:22,4:42,Kealia Mae Watt,Chicago Red Stars,Corner attacks,1st half,84.8,6.1
207,4:22,4:42,Kealia Mae Watt,Chicago Red Stars,Bad ball control,1st half,84.8,6.1
208,4:22,4:42,Kealia Mae Watt,Chicago Red Stars,Lost balls,1st half,84.8,6.1
209,4:22,4:42,Nahomi Kawasumi,Sky Blue FC,Corner attacks,1st half,17.4,61.7
210,4:22,4:42,Nahomi Kawasumi,Sky Blue FC,Picking-ups,1st half,17.4,61.7
211,4:22,4:42,Nahomi Kawasumi,Sky Blue FC,Passes accurate,1st half,18.9,60.1
212,4:27,4:47,Jennifer Cudjoe,Sky Blue FC,Passes accurate,1st half,19.5,43.5
213,4:30,4:50,Sabrina Flores,Sky Blue FC,Passes accurate,1st half,25.3,7.3
214,4:33,4:53,Margaret Purce,Sky Blue FC,Passes (inaccurate),1st half,27.1,13.9
215,4:36,4:56,Katie Johnson Carreon,Chicago Red Stars,Interceptions (in opp. half),1st half,73.6,59.4
216,4:36,4:56,Katie Johnson Carreon,Chicago Red Stars,Interceptions,1st half,73.6,59.4
217,4:36,4:56,Sabrina Flores,Sky Blue FC,Challenges (won),1st half,30.2,7.5
218,4:36,4:56,Katie Johnson Carreon,Chicago Red Stars,Challenges (lost),1st half,74.8,60.5
219,4:38,4:58,Margaret Purce,Sky Blue FC,Picking-ups,1st half,23.9,8.0
220,4:41,5:01,Margaret Purce,Sky Blue FC,Passes (inaccurate),1st half,25.0,0.9
221,4:41,5:01,Rachel Hill,Chicago Red Stars,Interceptions,1st half,80.7,66.8
222,4:41,5:01,Rachel Hill,Chicago Red Stars,Interceptions (in opp. half),1st half,80.7,66.8
223,4:54,5:14,Margaret Purce,Sky Blue FC,Passes accurate,1st half,24.8,0.0
224,4:55,5:15,Ifeoma Chukwufumnay Onumonu,Sky Blue FC,Lost balls,1st half,31.3,1.2
225,4:55,5:15,Ifeoma Chukwufumnay Onumonu,Sky Blue FC,Challenges (lost),1st half,31.3,1.2
226,4:55,5:15,Katie Johnson Carreon,Chicago Red Stars,Challenges (won),1st half,73.7,66.8
227,4:55,5:15,Ifeoma Chukwufumnay Onumonu,Sky Blue FC,Lost balls (in opp. half),1st half,31.3,1.2
228,4:56,5:16,Katie Johnson Carreon,Chicago Red Stars,Positional attacks,1st half,73.8,66.0
229,4:56,5:16,Katie Johnson Carreon,Chicago Red Stars,Passes accurate,1st half,73.8,66.0
230,4:57,5:17,Savannah McCaskill,Chicago Red Stars,Positional attacks,1st half,73.9,56.7
231,4:59,5:19,McCall RaNae Zerboni,Sky Blue FC,Tackles (Successful actions),1st half,30.2,10.2
232,4:59,5:19,Savannah McCaskill,Chicago Red Stars,Challenges (lost),1st half,74.8,57.8
233,4:59,5:19,McCall RaNae Zerboni,Sky Blue FC,Positional attacks,1st half,30.2,10.2
234,4:59,5:19,McCall RaNae Zerboni,Sky Blue FC,Challenges (won),1st half,30.2,10.2
235,5:00,5:20,Katie Johnson Carreon,Chicago Red Stars,Picking-ups,1st half,74.3,66.1
236,5:00,5:20,Katie Johnson Carreon,Chicago Red Stars,Picking-ups (in opp. half),1st half,74.3,66.1
237,5:00,5:20,Katie Johnson Carreon,Chicago Red Stars,Positional attacks,1st half,74.3,66.1
238,5:02,5:22,Katie Johnson Carreon,Chicago Red Stars,Positional attacks,1st half,76.9,65.3
239,5:02,5:22,Katie Johnson Carreon,Chicago Red Stars,Passes accurate,1st half,76.9,65.3
240,5:04,5:24,Danielle Colaprico,Chicago Red Stars,Positional attacks,1st half,63.2,62.3
241,5:07,5:27,Danielle Colaprico,Chicago Red Stars,Passes accurate,1st half,62.0,61.4
242,5:07,5:27,Danielle Colaprico,Chicago Red Stars,Positional attacks,1st half,62.0,61.4
243,5:09,5:29,Julie Beth Ertz,Chicago Red Stars,Positional attacks,1st half,49.3,30.8
244,5:10,5:30,Julie Beth Ertz,Chicago Red Stars,Positional attacks,1st half,48.6,25.1
245,5:10,5:30,Julie Beth Ertz,Chicago Red Stars,Passes accurate,1st half,48.6,25.1
246,5:13,5:33,Bianca St. Georges,Chicago Red Stars,Lost balls,1st half,103.5,19.9
247,5:13,5:33,Bianca St. Georges,Chicago Red Stars,Passes (inaccurate),1st half,82.1,3.2
248,5:13,5:33,Bianca St. Georges,Chicago Red Stars,Passes into the penalty box,1st half,82.1,3.2
249,5:13,5:33,Bianca St. Georges,Chicago Red Stars,Positional attacks,1st half,82.1,3.2
250,5:17,5:37,Kailen Mary Sheridan,Sky Blue FC,Picking-ups,1st half,1.5,48.1
251,5:17,5:37,Kailen Mary Sheridan,Sky Blue FC,Positional attacks,1st half,1.5,48.1
252,5:23,5:43,Kailen Mary Sheridan,Sky Blue FC,Positional attacks,1st half,11.0,35.4
253,5:23,5:43,Kailen Mary Sheridan,Sky Blue FC,Passes accurate,1st half,11.0,35.4
254,5:26,5:46,Gina Loren Lewandowski,Sky Blue FC,Positional attacks,1st half,20.8,11.5
255,5:28,5:48,Gina Loren Lewandowski,Sky Blue FC,Positional attacks,1st half,28.3,9.8
256,5:28,5:48,Gina Loren Lewandowski,Sky Blue FC,Passes accurate,1st half,28.3,9.8
257,5:29,5:49,Margaret Purce,Sky Blue FC,Positional attacks,1st half,43.0,2.0
258,5:30,5:50,Margaret Purce,Sky Blue FC,Positional attacks,1st half,43.4,2.8
259,5:30,5:50,Margaret Purce,Sky Blue FC,Passes accurate,1st half,43.4,2.8
260,5:31,5:51,McCall RaNae Zerboni,Sky Blue FC,Positional attacks,1st half,45.4,16.2
261,5:32,5:52,McCall RaNae Zerboni,Sky Blue FC,Passes accurate,1st half,42.6,16.0
262,5:32,5:52,McCall RaNae Zerboni,Sky Blue FC,Positional attacks,1st half,42.6,16.0
263,5:34,5:54,Estelle Laura Johnson,Sky Blue FC,Positional attacks,1st half,31.6,34.4
264,5:35,5:55,Estelle Laura Johnson,Sky Blue FC,Positional attacks,1st half,31.9,37.2
265,5:35,5:55,Estelle Laura Johnson,Sky Blue FC,Passes accurate,1st half,31.9,37.2
266,5:36,5:56,Sabrina Flores,Sky Blue FC,Positional attacks,1st half,32.9,49.7
267,5:37,5:57,Sabrina Flores,Sky Blue FC,Passes accurate,1st half,32.5,48.4
268,5:37,5:57,Sabrina Flores,Sky Blue FC,Positional attacks,1st half,32.5,48.4
269,5:39,5:59,Estelle Laura Johnson,Sky Blue FC,Positional attacks,1st half,28.7,37.2
270,5:41,6:01,Estelle Laura Johnson,Sky Blue FC,Positional attacks,1st half,35.6,43.4
271,5:41,6:01,Estelle Laura Johnson,Sky Blue FC,Passes accurate,1st half,35.6,43.4
272,5:42,6:02,Sarah Christine Woldmoe,Sky Blue FC,Positional attacks,1st half,48.4,34.6
273,5:42,6:02,Sarah Christine Woldmoe,Sky Blue FC,Passes accurate,1st half,48.4,34.6
274,5:43,6:03,Jennifer Cudjoe,Sky Blue FC,Positional attacks,1st half,55.3,45.3
275,5:46,6:06,Jennifer Cudjoe,Sky Blue FC,Positional attacks,1st half,59.3,48.0
276,5:46,6:06,Jennifer Cudjoe,Sky Blue FC,Passes accurate,1st half,59.3,48.0
277,5:47,6:07,Nahomi Kawasumi,Sky Blue FC,Positional attacks,1st half,75.4,65.6
