ID,raw_event_ID,start_time,end_time,player_ID,team_ID,half,start_pos_x,start_pos_y,successful,receiver,end_pos_x,end_pos_y,cross
20200722-NJ-CHI-150,20200722-NJ-CHI-623,14:10,14:30,Zoey Goralski,CHI,1st half,88.5,56.4,1,Savannah McCaskill,91.6,46.4,0
20200722-NJ-CHI-151,20200722-NJ-CHI-624,14:11,14:31,Savannah McCaskill,CHI,1st half,91.6,46.4,1,Katie Johnson Carreon,103.9,63.4,0
20200722-NJ-CHI-152,20200722-NJ-CHI-627,14:17,14:37,Katie Johnson Carreon,CHI,1st half,97.6,62.1,1,Danielle Colaprico,82.9,53.6,0
20200722-NJ-CHI-153,20200722-NJ-CHI-632,14:18,14:38,Danielle Colaprico,CHI,1st half,82.9,53.6,0,Jennifer Cudjoe,89.6,49.8,0
20200722-NJ-CHI-154,20200722-NJ-CHI-636,14:20,14:40,Jennifer Cudjoe,NJ,1st half,19.0,19.1,1,McCall RaNae Zerboni,22.6,13.7,0
20200722-NJ-CHI-155,20200722-NJ-CHI-639,14:24,14:44,McCall RaNae Zerboni,NJ,1st half,38.8,14.0,1,Paige Monaghan,67.4,1.5,0
20200722-NJ-CHI-156,20200722-NJ-CHI-642,14:30,14:50,Paige Monaghan,NJ,1st half,73.6,14.0,1,McCall RaNae Zerboni,65.1,25.1,0
20200722-NJ-CHI-157,20200722-NJ-CHI-644,14:34,14:54,McCall RaNae Zerboni,NJ,1st half,69.5,26.6,1,Nahomi Kawasumi,84.0,62.7,0
20200722-NJ-CHI-158,20200722-NJ-CHI-648,14:37,14:57,Nahomi Kawasumi,NJ,1st half,84.8,60.0,1,Paige Monaghan,83.3,51.1,0
20200722-NJ-CHI-159,20200722-NJ-CHI-650,14:38,14:58,Paige Monaghan,NJ,1st half,83.3,51.1,1,Nahomi Kawasumi,99.5,54.9,0
20200722-NJ-CHI-160,20200722-NJ-CHI-655,14:54,15:14,Alyssa Naeher,CHI,1st half,5.7,27.0,1,Sarah Gorden,11.3,42.7,0
20200722-NJ-CHI-161,20200722-NJ-CHI-657,14:56,15:16,Sarah Gorden,CHI,1st half,11.3,42.7,1,Alyssa Naeher,7.6,31.9,0
20200722-NJ-CHI-162,20200722-NJ-CHI-658,15:01,15:21,Alyssa Naeher,CHI,1st half,7.6,31.9,1,Sarah Gorden,28.6,52.1,0
20200722-NJ-CHI-163,20200722-NJ-CHI-659,15:07,15:27,Sarah Gorden,CHI,1st half,28.6,52.1,1,Katie Johnson Carreon,29.5,68.0,0
20200722-NJ-CHI-164,20200722-NJ-CHI-662,15:08,15:28,Katie Johnson Carreon,CHI,1st half,46.0,52.2,0,Margaret Purce,30.6,68.0,0
20200722-NJ-CHI-165,20200722-NJ-CHI-663,15:28,15:48,Margaret Purce,NJ,1st half,74.4,0.0,1,McCall RaNae Zerboni,76.0,12.9,0
20200722-NJ-CHI-166,20200722-NJ-CHI-667,15:31,15:51,McCall RaNae Zerboni,NJ,1st half,75.2,7.8,1,Margaret Purce,70.0,1.9,0
20200722-NJ-CHI-167,20200722-NJ-CHI-669,15:34,15:54,Margaret Purce,NJ,1st half,68.6,3.2,0,Katie Johnson Carreon,66.8,3.5,0
20200722-NJ-CHI-168,20200722-NJ-CHI-674,15:37,15:57,Katie Johnson Carreon,CHI,1st half,45.6,64.5,0,Margaret Purce,46.6,65.2,0
20200722-NJ-CHI-169,20200722-NJ-CHI-681,15:39,15:59,Savannah McCaskill,CHI,1st half,42.8,43.6,1,Vanessa Sue Di Bernardo,32.9,40.5,0
20200722-NJ-CHI-170,20200722-NJ-CHI-685,15:42,16:02,Vanessa Sue Di Bernardo,CHI,1st half,31.1,36.6,1,Bianca St. Georges,33.4,13.7,0
20200722-NJ-CHI-171,20200722-NJ-CHI-688,15:46,16:06,Bianca St. Georges,CHI,1st half,37.8,11.4,1,Julie Beth Ertz,25.4,16.6,0
20200722-NJ-CHI-172,20200722-NJ-CHI-691,15:48,16:08,Julie Beth Ertz,CHI,1st half,25.8,18.9,1,Sarah Gorden,27.0,40.0,0
20200722-NJ-CHI-173,20200722-NJ-CHI-694,15:53,16:13,Sarah Gorden,CHI,1st half,39.6,45.8,1,Katie Johnson Carreon,49.3,51.3,0
20200722-NJ-CHI-174,20200722-NJ-CHI-696,15:55,16:15,Katie Johnson Carreon,CHI,1st half,49.8,49.4,0,Kailen Mary Sheridan,89.0,25.0,0
20200722-NJ-CHI-175,20200722-NJ-CHI-702,16:02,16:22,Kailen Mary Sheridan,NJ,1st half,15.7,42.6,1,Erica Skroski,22.2,35.4,0
20200722-NJ-CHI-176,20200722-NJ-CHI-706,16:10,16:30,Erica Skroski,NJ,1st half,43.8,44.6,1,Sabrina Flores,41.7,64.7,0
20200722-NJ-CHI-177,20200722-NJ-CHI-709,16:12,16:32,Sabrina Flores,NJ,1st half,42.6,65.0,1,Nahomi Kawasumi,53.9,65.8,0
20200722-NJ-CHI-178,20200722-NJ-CHI-712,16:14,16:34,Nahomi Kawasumi,NJ,1st half,54.6,65.6,1,Ifeoma Chukwufumnay Onumonu,59.4,55.0,0
20200722-NJ-CHI-179,20200722-NJ-CHI-715,16:18,16:38,Ifeoma Chukwufumnay Onumonu,NJ,1st half,59.5,43.0,0,Zoey Goralski,71.5,0.0,0
20200722-NJ-CHI-180,20200722-NJ-CHI-718,16:29,16:49,Zoey Goralski,CHI,1st half,33.5,68.0,1,Sarah Gorden,17.0,58.0,0
20200722-NJ-CHI-181,20200722-NJ-CHI-720,16:33,16:53,Sarah Gorden,CHI,1st half,16.9,55.6,1,Alyssa Naeher,6.0,40.5,0
20200722-NJ-CHI-182,20200722-NJ-CHI-724,16:40,17:00,Alyssa Naeher,CHI,1st half,13.7,33.4,1,Vanessa Sue Di Bernardo,24.9,28.0,0
20200722-NJ-CHI-183,20200722-NJ-CHI-733,16:49,17:09,Vanessa Sue Di Bernardo,CHI,1st half,31.4,19.6,1,Julie Beth Ertz,32.8,12.7,0
20200722-NJ-CHI-184,20200722-NJ-CHI-736,16:51,17:11,Julie Beth Ertz,CHI,1st half,32.8,12.7,1,Kealia Mae Watt,95.4,17.2,0
20200722-NJ-CHI-185,20200722-NJ-CHI-740,16:59,17:19,Kealia Mae Watt,CHI,1st half,102.4,21.0,0,Margaret Purce,78.3,67.9,0
20200722-NJ-CHI-186,20200722-NJ-CHI-743,17:28,17:48,Margaret Purce,NJ,1st half,26.7,0.1,1,Sarah Christine Woldmoe,39.7,2.7,0
20200722-NJ-CHI-187,20200722-NJ-CHI-744,17:29,17:49,Sarah Christine Woldmoe,NJ,1st half,39.7,2.7,1,Ifeoma Chukwufumnay Onumonu,45.4,0.0,0
20200722-NJ-CHI-188,20200722-NJ-CHI-746,17:30,17:50,Ifeoma Chukwufumnay Onumonu,NJ,1st half,45.5,4.4,0,Zoey Goralski,44.2,0.0,0
20200722-NJ-CHI-189,20200722-NJ-CHI-749,17:47,18:07,Zoey Goralski,CHI,1st half,60.8,68.0,1,Katie Johnson Carreon,71.7,65.7,0
20200722-NJ-CHI-190,20200722-NJ-CHI-750,17:47,18:07,Katie Johnson Carreon,CHI,1st half,71.7,65.7,1,Rachel Hill,83.1,67.5,0
20200722-NJ-CHI-191,20200722-NJ-CHI-758,18:05,18:25,Margaret Purce,NJ,1st half,22.6,0.0,1,Sarah Christine Woldmoe,23.3,7.4,0
20200722-NJ-CHI-192,20200722-NJ-CHI-761,18:06,18:26,Sarah Christine Woldmoe,NJ,1st half,23.3,7.4,1,Margaret Purce,22.2,1.8,0
20200722-NJ-CHI-193,20200722-NJ-CHI-763,18:07,18:27,Margaret Purce,NJ,1st half,22.2,1.8,1,Gina Loren Lewandowski,13.1,5.7,0
20200722-NJ-CHI-194,20200722-NJ-CHI-766,18:10,18:30,Gina Loren Lewandowski,NJ,1st half,14.5,6.1,1,Margaret Purce,22.2,2.8,0
20200722-NJ-CHI-195,20200722-NJ-CHI-768,18:12,18:32,Margaret Purce,NJ,1st half,21.3,3.4,0,Danielle Colaprico,35.1,10.5,0
20200722-NJ-CHI-196,20200722-NJ-CHI-781,18:20,18:40,Margaret Purce,NJ,1st half,30.1,3.0,1,Sarah Christine Woldmoe,35.4,10.0,0
20200722-NJ-CHI-197,20200722-NJ-CHI-783,18:22,18:42,Sarah Christine Woldmoe,NJ,1st half,29.1,4.6,1,Margaret Purce,18.4,2.3,0
20200722-NJ-CHI-198,20200722-NJ-CHI-786,18:23,18:43,Margaret Purce,NJ,1st half,18.4,2.3,1,Paige Monaghan,32.0,3.0,0
20200722-NJ-CHI-199,20200722-NJ-CHI-788,18:24,18:44,Paige Monaghan,NJ,1st half,32.0,3.0,1,McCall RaNae Zerboni,32.7,10.2,0
20200722-NJ-CHI-200,20200722-NJ-CHI-790,18:27,18:47,McCall RaNae Zerboni,NJ,1st half,27.1,11.6,1,Erica Skroski,14.8,30.1,0
20200722-NJ-CHI-201,20200722-NJ-CHI-793,18:32,18:52,Erica Skroski,NJ,1st half,26.3,36.1,1,Sabrina Flores,41.7,63.8,0
20200722-NJ-CHI-202,20200722-NJ-CHI-796,18:35,18:55,Sabrina Flores,NJ,1st half,41.4,62.8,1,Nahomi Kawasumi,42.0,45.8,0
20200722-NJ-CHI-203,20200722-NJ-CHI-799,18:37,18:57,Nahomi Kawasumi,NJ,1st half,39.7,45.6,1,Erica Skroski,31.8,46.1,0
20200722-NJ-CHI-204,20200722-NJ-CHI-802,18:41,19:01,Erica Skroski,NJ,1st half,31.6,42.9,1,Gina Loren Lewandowski,33.9,26.1,0
20200722-NJ-CHI-205,20200722-NJ-CHI-805,18:46,19:06,Gina Loren Lewandowski,NJ,1st half,52.0,20.6,1,Margaret Purce,57.2,4.2,0
20200722-NJ-CHI-206,20200722-NJ-CHI-809,18:50,19:10,Margaret Purce,NJ,1st half,53.1,4.2,1,Gina Loren Lewandowski,45.5,6.2,0
20200722-NJ-CHI-207,20200722-NJ-CHI-810,18:51,19:11,Gina Loren Lewandowski,NJ,1st half,45.5,6.2,1,Jennifer Cudjoe,57.7,7.8,0
20200722-NJ-CHI-208,20200722-NJ-CHI-812,18:53,19:13,Jennifer Cudjoe,NJ,1st half,57.7,7.8,0,Katie Johnson Carreon,54.5,6.1,0
20200722-NJ-CHI-209,20200722-NJ-CHI-818,18:55,19:15,Margaret Purce,NJ,1st half,47.1,3.1,0,Vanessa Sue Di Bernardo,61.6,22.9,0
20200722-NJ-CHI-210,20200722-NJ-CHI-823,18:58,19:18,Vanessa Sue Di Bernardo,CHI,1st half,43.0,42.7,0,Sabrina Flores,55.2,21.4,0
20200722-NJ-CHI-211,20200722-NJ-CHI-831,19:05,19:25,Bianca St. Georges,CHI,1st half,41.9,23.8,1,Savannah McCaskill,48.6,26.4,0
20200722-NJ-CHI-212,20200722-NJ-CHI-833,19:07,19:27,Savannah McCaskill,CHI,1st half,44.1,24.3,1,Julie Beth Ertz,30.4,13.1,0
20200722-NJ-CHI-213,20200722-NJ-CHI-837,19:13,19:33,Julie Beth Ertz,CHI,1st half,37.0,3.6,1,Kealia Mae Watt,49.7,2.9,0
20200722-NJ-CHI-214,20200722-NJ-CHI-840,19:19,19:39,Kealia Mae Watt,CHI,1st half,71.2,4.2,1,Rachel Hill,77.8,11.9,0
20200722-NJ-CHI-215,20200722-NJ-CHI-843,19:22,19:42,Rachel Hill,CHI,1st half,73.3,12.3,1,Kealia Mae Watt,80.2,5.2,0
20200722-NJ-CHI-216,20200722-NJ-CHI-850,19:27,19:47,Kealia Mae Watt,CHI,1st half,93.4,9.2,0,Gina Loren Lewandowski,90.3,21.4,0
20200722-NJ-CHI-217,20200722-NJ-CHI-857,19:30,19:50,Rachel Hill,CHI,1st half,84.7,16.1,0,Margaret Purce,90.6,36.3,0
20200722-NJ-CHI-218,20200722-NJ-CHI-861,19:31,19:51,Margaret Purce,NJ,1st half,14.4,31.7,0,Sarah Gorden,46.2,27.6,0
20200722-NJ-CHI-219,20200722-NJ-CHI-866,19:33,19:53,Sarah Gorden,CHI,1st half,58.8,40.4,0,Jennifer Cudjoe,67.8,25.4,0
20200722-NJ-CHI-220,20200722-NJ-CHI-871,19:36,19:56,Jennifer Cudjoe,NJ,1st half,37.2,42.6,1,Ifeoma Chukwufumnay Onumonu,38.5,29.0,0
20200722-NJ-CHI-221,20200722-NJ-CHI-876,19:42,20:02,Ifeoma Chukwufumnay Onumonu,NJ,1st half,48.9,33.8,1,Nahomi Kawasumi,56.2,57.8,0
20200722-NJ-CHI-222,20200722-NJ-CHI-879,19:46,20:06,Nahomi Kawasumi,NJ,1st half,59.4,57.4,1,McCall RaNae Zerboni,55.7,49.3,0
20200722-NJ-CHI-223,20200722-NJ-CHI-881,19:50,20:10,McCall RaNae Zerboni,NJ,1st half,59.4,46.8,1,Paige Monaghan,64.8,41.1,0
20200722-NJ-CHI-224,20200722-NJ-CHI-885,19:52,20:12,Paige Monaghan,NJ,1st half,63.7,41.4,1,McCall RaNae Zerboni,59.6,49.5,0
20200722-NJ-CHI-225,20200722-NJ-CHI-888,19:53,20:13,McCall RaNae Zerboni,NJ,1st half,61.1,53.4,1,Sabrina Flores,67.0,65.1,0
20200722-NJ-CHI-226,20200722-NJ-CHI-891,19:56,20:16,Sabrina Flores,NJ,1st half,68.0,64.4,1,McCall RaNae Zerboni,60.6,54.0,0
20200722-NJ-CHI-227,20200722-NJ-CHI-894,19:59,20:19,McCall RaNae Zerboni,NJ,1st half,61.2,50.9,1,Paige Monaghan,67.4,45.2,0
20200722-NJ-CHI-228,20200722-NJ-CHI-898,20:02,20:22,Paige Monaghan,NJ,1st half,75.1,43.0,0,Alyssa Naeher,100.4,50.7,0
20200722-NJ-CHI-229,20200722-NJ-CHI-902,20:14,20:34,Alyssa Naeher,CHI,1st half,7.0,24.9,1,Sarah Gorden,19.2,41.7,0
20200722-NJ-CHI-230,20200722-NJ-CHI-903,20:19,20:39,Sarah Gorden,CHI,1st half,19.2,41.7,1,Alyssa Naeher,12.6,36.5,0
20200722-NJ-CHI-231,20200722-NJ-CHI-904,20:23,20:43,Alyssa Naeher,CHI,1st half,12.6,36.5,1,Sarah Gorden,19.8,48.3,0
20200722-NJ-CHI-232,20200722-NJ-CHI-905,20:26,20:46,Sarah Gorden,CHI,1st half,19.8,48.3,1,Danielle Colaprico,27.2,48.2,0
20200722-NJ-CHI-233,20200722-NJ-CHI-906,20:34,20:54,Danielle Colaprico,CHI,1st half,27.2,48.2,1,Sarah Gorden,45.6,7.2,0
20200722-NJ-CHI-234,20200722-NJ-CHI-908,20:37,20:57,Sarah Gorden,CHI,1st half,21.1,48.6,0,Nahomi Kawasumi,45.6,7.2,0
20200722-NJ-CHI-235,20200722-NJ-CHI-911,20:39,20:59,Nahomi Kawasumi,NJ,1st half,59.4,60.8,1,Sarah Christine Woldmoe,66.2,42.3,0
20200722-NJ-CHI-236,20200722-NJ-CHI-914,20:41,21:01,Sarah Christine Woldmoe,NJ,1st half,66.2,42.3,1,Ifeoma Chukwufumnay Onumonu,79.5,41.2,0
20200722-NJ-CHI-237,20200722-NJ-CHI-916,20:42,21:02,Ifeoma Chukwufumnay Onumonu,NJ,1st half,79.5,41.2,1,Sarah Christine Woldmoe,75.7,46.0,0
20200722-NJ-CHI-238,20200722-NJ-CHI-919,20:46,21:06,Sarah Christine Woldmoe,NJ,1st half,74.2,51.1,1,Nahomi Kawasumi,92.4,63.8,0
20200722-NJ-CHI-239,20200722-NJ-CHI-926,20:51,21:11,Nahomi Kawasumi,NJ,1st half,91.9,61.3,0,Julie Beth Ertz,97.5,38.3,1
20200722-NJ-CHI-240,20200722-NJ-CHI-940,21:26,21:46,Alyssa Naeher,CHI,1st half,11.3,40.2,1,Rachel Hill,57.2,40.8,0
20200722-NJ-CHI-241,20200722-NJ-CHI-944,21:28,21:48,Sarah Christine Woldmoe,NJ,1st half,47.8,27.2,0,Rachel Hill,47.8,27.2,0
20200722-NJ-CHI-242,20200722-NJ-CHI-949,21:29,21:49,Zoey Goralski,CHI,1st half,45.4,60.0,0,Margaret Purce,56.1,60.6,0
20200722-NJ-CHI-243,20200722-NJ-CHI-956,21:36,21:56,Margaret Purce,NJ,1st half,57.1,7.4,1,Jennifer Cudjoe,57.7,16.7,0
20200722-NJ-CHI-244,20200722-NJ-CHI-959,21:36,21:56,Jennifer Cudjoe,NJ,1st half,57.7,16.7,1,Margaret Purce,56.8,8.0,0
20200722-NJ-CHI-245,20200722-NJ-CHI-961,21:39,21:59,Margaret Purce,NJ,1st half,57.7,12.8,1,Sarah Christine Woldmoe,54.2,16.6,0
20200722-NJ-CHI-246,20200722-NJ-CHI-964,21:41,22:01,Sarah Christine Woldmoe,NJ,1st half,52.1,16.6,1,Erica Skroski,48.7,34.5,0
20200722-NJ-CHI-247,20200722-NJ-CHI-967,21:44,22:04,Erica Skroski,NJ,1st half,57.1,39.4,1,Sabrina Flores,70.2,63.5,0
20200722-NJ-CHI-248,20200722-NJ-CHI-970,21:47,22:07,Sabrina Flores,NJ,1st half,70.1,63.2,0,Bianca St. Georges,70.9,63.5,0
20200722-NJ-CHI-249,20200722-NJ-CHI-975,21:55,22:15,Sabrina Flores,NJ,1st half,77.3,68.0,1,Nahomi Kawasumi,76.7,58.6,0
20200722-NJ-CHI-250,20200722-NJ-CHI-978,21:57,22:17,Nahomi Kawasumi,NJ,1st half,75.4,58.9,1,Erica Skroski,57.4,61.5,0
20200722-NJ-CHI-251,20200722-NJ-CHI-980,22:01,22:21,Erica Skroski,NJ,1st half,61.0,60.9,1,McCall RaNae Zerboni,72.7,59.6,0
20200722-NJ-CHI-252,20200722-NJ-CHI-984,22:03,22:23,McCall RaNae Zerboni,NJ,1st half,69.3,59.0,1,Erica Skroski,59.8,58.5,0
20200722-NJ-CHI-253,20200722-NJ-CHI-986,22:04,22:24,Erica Skroski,NJ,1st half,59.8,58.5,1,Sabrina Flores,68.5,65.1,0
20200722-NJ-CHI-254,20200722-NJ-CHI-989,22:06,22:26,Sabrina Flores,NJ,1st half,70.4,65.4,0,Julie Beth Ertz,78.7,50.5,0
20200722-NJ-CHI-255,20200722-NJ-CHI-995,22:09,22:29,Sarah Christine Woldmoe,NJ,1st half,75.5,43.0,0,Alyssa Naeher,100.8,43.0,0
20200722-NJ-CHI-256,20200722-NJ-CHI-1002,22:20,22:40,Alyssa Naeher,CHI,1st half,8.9,25.1,1,Sarah Gorden,18.5,46.4,0
20200722-NJ-CHI-257,20200722-NJ-CHI-1005,22:29,22:49,Sarah Gorden,CHI,1st half,24.5,47.9,1,Alyssa Naeher,10.8,40.8,0
20200722-NJ-CHI-258,20200722-NJ-CHI-1007,22:33,22:53,Alyssa Naeher,CHI,1st half,13.2,41.9,1,Sarah Gorden,27.6,54.4,0
20200722-NJ-CHI-259,20200722-NJ-CHI-1011,22:40,23:00,Sarah Gorden,CHI,1st half,30.7,52.6,1,Alyssa Naeher,6.4,44.3,0
20200722-NJ-CHI-260,20200722-NJ-CHI-1013,22:46,23:06,Alyssa Naeher,CHI,1st half,8.4,39.6,1,Vanessa Sue Di Bernardo,16.4,18.7,0
20200722-NJ-CHI-261,20200722-NJ-CHI-1017,22:50,23:10,Vanessa Sue Di Bernardo,CHI,1st half,18.0,14.5,1,Bianca St. Georges,49.9,1.7,0
20200722-NJ-CHI-262,20200722-NJ-CHI-1019,22:53,23:13,Bianca St. Georges,CHI,1st half,49.9,1.7,1,Savannah McCaskill,54.2,12.2,0
20200722-NJ-CHI-263,20200722-NJ-CHI-1021,22:54,23:14,Savannah McCaskill,CHI,1st half,54.2,12.2,1,Rachel Hill,64.5,18.9,0
20200722-NJ-CHI-264,20200722-NJ-CHI-1026,22:58,23:18,Sabrina Flores,NJ,1st half,26.9,49.1,1,Kailen Mary Sheridan,11.1,31.0,0
20200722-NJ-CHI-265,20200722-NJ-CHI-1031,23:02,23:22,Kailen Mary Sheridan,NJ,1st half,15.0,30.2,1,Erica Skroski,21.8,42.9,0
20200722-NJ-CHI-266,20200722-NJ-CHI-1034,23:07,23:27,Erica Skroski,NJ,1st half,32.9,43.0,1,Sabrina Flores,33.6,61.6,0
20200722-NJ-CHI-267,20200722-NJ-CHI-1037,23:10,23:30,Sabrina Flores,NJ,1st half,29.2,60.2,1,Erica Skroski,28.6,50.5,0
20200722-NJ-CHI-268,20200722-NJ-CHI-1040,23:13,23:33,Erica Skroski,NJ,1st half,32.0,51.1,1,Sarah Christine Woldmoe,40.1,54.0,0
20200722-NJ-CHI-269,20200722-NJ-CHI-1043,23:16,23:36,Sarah Christine Woldmoe,NJ,1st half,41.2,57.7,1,Nahomi Kawasumi,45.6,64.8,0
20200722-NJ-CHI-270,20200722-NJ-CHI-1045,23:17,23:37,Nahomi Kawasumi,NJ,1st half,45.6,64.8,1,McCall RaNae Zerboni,57.7,61.3,0
20200722-NJ-CHI-271,20200722-NJ-CHI-1046,23:18,23:38,Vanessa Sue Di Bernardo,CHI,1st half,47.3,6.7,1,Rachel Hill,59.2,13.7,0
20200722-NJ-CHI-272,20200722-NJ-CHI-1052,23:20,23:40,Rachel Hill,CHI,1st half,59.2,13.7,1,Kealia Mae Watt,60.0,3.0,0
20200722-NJ-CHI-273,20200722-NJ-CHI-1057,23:23,23:43,Kealia Mae Watt,CHI,1st half,61.4,3.2,0,Erica Skroski,91.4,4.4,0
20200722-NJ-CHI-274,20200722-NJ-CHI-1058,23:26,23:46,Erica Skroski,NJ,1st half,13.6,63.6,1,Kailen Mary Sheridan,3.7,43.3,0
20200722-NJ-CHI-275,20200722-NJ-CHI-1064,23:35,23:55,Kailen Mary Sheridan,NJ,1st half,14.2,26.1,1,Gina Loren Lewandowski,18.7,15.1,0
20200722-NJ-CHI-276,20200722-NJ-CHI-1067,23:38,23:58,Gina Loren Lewandowski,NJ,1st half,18.1,16.4,1,Kailen Mary Sheridan,11.1,28.3,0
20200722-NJ-CHI-277,20200722-NJ-CHI-1070,23:43,24:03,Kailen Mary Sheridan,NJ,1st half,14.1,27.4,1,Sarah Christine Woldmoe,46.6,15.1,0
20200722-NJ-CHI-278,20200722-NJ-CHI-1075,23:48,24:08,Sarah Christine Woldmoe,NJ,1st half,44.9,4.6,1,Ifeoma Chukwufumnay Onumonu,55.5,23.3,0
20200722-NJ-CHI-279,20200722-NJ-CHI-1082,24:03,24:23,Alyssa Naeher,CHI,1st half,10.8,42.5,1,Sarah Gorden,22.1,53.3,0
20200722-NJ-CHI-280,20200722-NJ-CHI-1083,24:06,24:26,Sarah Gorden,CHI,1st half,22.1,53.3,1,Alyssa Naeher,13.6,43.1,0
20200722-NJ-CHI-281,20200722-NJ-CHI-1084,24:16,24:36,Alyssa Naeher,CHI,1st half,13.6,43.1,0,Margaret Purce,59.0,58.8,0
20200722-NJ-CHI-282,20200722-NJ-CHI-1087,24:29,24:49,Zoey Goralski,CHI,1st half,52.5,68.0,1,Sarah Gorden,45.7,64.8,0
20200722-NJ-CHI-283,20200722-NJ-CHI-1090,24:32,24:52,Sarah Gorden,CHI,1st half,45.2,64.0,1,Danielle Colaprico,48.1,47.9,0
20200722-NJ-CHI-284,20200722-NJ-CHI-1092,24:35,24:55,Danielle Colaprico,CHI,1st half,48.6,54.0,1,Zoey Goralski,48.1,63.8,0
20200722-NJ-CHI-285,20200722-NJ-CHI-1094,24:37,24:57,Zoey Goralski,CHI,1st half,48.1,63.8,1,Rachel Hill,68.5,36.7,0
20200722-NJ-CHI-286,20200722-NJ-CHI-1102,24:40,25:00,Erica Skroski,NJ,1st half,36.5,31.3,1,Margaret Purce,29.6,7.8,0
20200722-NJ-CHI-287,20200722-NJ-CHI-1103,24:43,25:03,Margaret Purce,NJ,1st half,29.6,7.8,1,Kailen Mary Sheridan,6.8,20.9,0
20200722-NJ-CHI-288,20200722-NJ-CHI-1104,24:47,25:07,Kailen Mary Sheridan,NJ,1st half,6.8,20.9,0,Zoey Goralski,27.5,0.0,0
20200722-NJ-CHI-289,20200722-NJ-CHI-1108,25:06,25:26,Zoey Goralski,CHI,1st half,77.5,68.0,1,Savannah McCaskill,79.9,60.2,0
20200722-NJ-CHI-290,20200722-NJ-CHI-1110,25:07,25:27,Savannah McCaskill,CHI,1st half,79.9,60.2,1,Zoey Goralski,79.6,67.3,0
20200722-NJ-CHI-291,20200722-NJ-CHI-1111,25:08,25:28,Zoey Goralski,CHI,1st half,79.6,67.3,0,McCall RaNae Zerboni,73.9,52.8,0
20200722-NJ-CHI-292,20200722-NJ-CHI-1117,25:12,25:32,McCall RaNae Zerboni,NJ,1st half,39.2,23.3,1,Ifeoma Chukwufumnay Onumonu,45.4,23.0,0
20200722-NJ-CHI-293,20200722-NJ-CHI-1119,25:13,25:33,Ifeoma Chukwufumnay Onumonu,NJ,1st half,45.4,23.0,1,Paige Monaghan,34.0,33.3,0
20200722-NJ-CHI-294,20200722-NJ-CHI-1121,25:16,25:36,Paige Monaghan,NJ,1st half,33.4,31.5,1,Sarah Christine Woldmoe,46.0,3.1,0
20200722-NJ-CHI-295,20200722-NJ-CHI-1125,25:19,25:39,Sarah Christine Woldmoe,NJ,1st half,46.1,3.0,1,Margaret Purce,59.9,2.4,0
20200722-NJ-CHI-296,20200722-NJ-CHI-1132,25:24,25:44,Zoey Goralski,CHI,1st half,46.6,58.2,0,Jennifer Cudjoe,56.6,44.7,0
20200722-NJ-CHI-297,20200722-NJ-CHI-1135,25:28,25:48,Jennifer Cudjoe,NJ,1st half,48.9,33.8,1,Sabrina Flores,48.3,51.8,0
20200722-NJ-CHI-298,20200722-NJ-CHI-1138,25:30,25:50,Sabrina Flores,NJ,1st half,48.3,51.8,1,Erica Skroski,43.4,46.5,0
20200722-NJ-CHI-299,20200722-NJ-CHI-1141,25:36,25:56,Erica Skroski,NJ,1st half,49.5,40.4,1,McCall RaNae Zerboni,54.2,33.7,0
20200722-NJ-CHI-300,20200722-NJ-CHI-1144,25:38,25:58,McCall RaNae Zerboni,NJ,1st half,48.1,33.4,1,Margaret Purce,52.1,0.4,0
20200722-NJ-CHI-301,20200722-NJ-CHI-1147,25:44,26:04,Margaret Purce,NJ,1st half,51.6,1.2,1,Gina Loren Lewandowski,46.6,3.6,0
20200722-NJ-CHI-302,20200722-NJ-CHI-1149,25:47,26:07,Gina Loren Lewandowski,NJ,1st half,45.7,9.7,1,Erica Skroski,44.5,27.6,0
20200722-NJ-CHI-303,20200722-NJ-CHI-1153,25:52,26:12,Erica Skroski,NJ,1st half,49.7,38.7,1,Sabrina Flores,50.9,59.4,0
20200722-NJ-CHI-304,20200722-NJ-CHI-1156,25:55,26:15,Sabrina Flores,NJ,1st half,51.6,60.0,1,Nahomi Kawasumi,64.2,65.2,0
20200722-NJ-CHI-305,20200722-NJ-CHI-1164,26:17,26:37,Bianca St. Georges,CHI,1st half,41.4,0.0,1,Rachel Hill,59.8,1.4,0
20200722-NJ-CHI-306,20200722-NJ-CHI-1167,26:19,26:39,Erica Skroski,NJ,1st half,45.2,66.6,1,Nahomi Kawasumi,50.3,65.9,0
20200722-NJ-CHI-307,20200722-NJ-CHI-1175,26:20,26:40,Nahomi Kawasumi,NJ,1st half,50.3,65.9,1,Sarah Christine Woldmoe,42.6,56.6,0
20200722-NJ-CHI-308,20200722-NJ-CHI-1177,26:21,26:41,Sarah Christine Woldmoe,NJ,1st half,42.6,56.6,1,McCall RaNae Zerboni,52.0,60.9,0
20200722-NJ-CHI-309,20200722-NJ-CHI-1179,26:23,26:43,McCall RaNae Zerboni,NJ,1st half,52.0,60.9,1,Nahomi Kawasumi,54.8,64.7,0
20200722-NJ-CHI-310,20200722-NJ-CHI-1182,26:25,26:45,Nahomi Kawasumi,NJ,1st half,57.3,63.6,0,Bianca St. Georges,62.9,61.9,0
