ID,raw_event_ID,start_time,end_time,player_ID,team_ID,action,half,successful,pos_x,pos_y
20190719-POR-UTA-200,20190719-POR-UTA-1435,37:51,38:11,Desiree Rose Marie Scott,UTA,tackle,1st half,1,15.4,52.8
20190719-POR-UTA-201,20190719-POR-UTA-1436,37:51,38:11,Desiree Rose Marie Scott,UTA,challenge,1st half,1,15.4,52.8
20190719-POR-UTA-202,20190719-POR-UTA-1437,37:53,38:13,Lo'eau LaBonta,UTA,recovery,1st half,null,13.7,58.1
20190719-POR-UTA-203,20190719-POR-UTA-1444,38:16,38:36,Katherine Reynolds,POR,recovery,1st half,null,42.2,18.3
20190719-POR-UTA-204,20190719-POR-UTA-1484,39:06,39:26,Katherine Nicole Stengel,UTA,challenge,1st half,0,63.5,44.9
20190719-POR-UTA-205,20190719-POR-UTA-1485,39:06,39:26,Emily Townsend Menges,POR,challenge,1st half,1,41.5,23.1
20190719-POR-UTA-206,20190719-POR-UTA-1506,39:29,39:49,Lindsey Michelle Horan,POR,dribble,1st half,1,33.4,23.1
20190719-POR-UTA-207,20190719-POR-UTA-1536,39:55,40:15,Gabrielle Seiler,POR,challenge,1st half,1,74.7,20.9
20190719-POR-UTA-208,20190719-POR-UTA-1537,39:55,40:15,Desiree Rose Marie Scott,UTA,challenge,1st half,0,30.3,47.1
20190719-POR-UTA-209,20190719-POR-UTA-1538,39:55,40:15,Gabrielle Seiler,POR,tackle,1st half,1,74.7,20.9
20190719-POR-UTA-210,20190719-POR-UTA-1541,39:56,40:16,Margaret Purce,POR,recovery,1st half,null,77.3,18.3
20190719-POR-UTA-211,20190719-POR-UTA-1546,40:00,40:20,Ellie Madison Carpenter,POR,challenge,1st half,0,96.8,5.5
20190719-POR-UTA-212,20190719-POR-UTA-1548,40:00,40:20,Kelley Maureen O'Hara,UTA,challenge,1st half,1,8.2,62.5
20190719-POR-UTA-213,20190719-POR-UTA-1549,40:00,40:20,Kelley Maureen O'Hara,UTA,tackle,1st half,1,8.2,62.5
20190719-POR-UTA-214,20190719-POR-UTA-1554,40:18,40:38,Lindsey Michelle Horan,POR,challenge,1st half,0,100.4,21.7
20190719-POR-UTA-215,20190719-POR-UTA-1555,40:18,40:38,Kelley Maureen O'Hara,UTA,challenge,1st half,1,4.6,46.3
20190719-POR-UTA-216,20190719-POR-UTA-1559,40:21,40:41,Katherine Nicole Stengel,UTA,challenge,1st half,1,23.4,52.4
20190719-POR-UTA-217,20190719-POR-UTA-1563,40:21,40:41,Ellie Madison Carpenter,POR,challenge,1st half,0,81.6,15.6
20190719-POR-UTA-218,20190719-POR-UTA-1569,40:30,40:50,Katherine Reynolds,POR,challenge,1st half,0,67.4,34.3
20190719-POR-UTA-219,20190719-POR-UTA-1572,40:30,40:50,Amy Joy Rodriguez Shilling,UTA,challenge,1st half,1,37.6,33.7
20190719-POR-UTA-220,20190719-POR-UTA-1575,40:32,40:52,Katherine Nicole Stengel,UTA,dribble,1st half,1,39.0,37.4
20190719-POR-UTA-221,20190719-POR-UTA-1607,41:11,41:31,Lindsey Michelle Horan,POR,recovery,1st half,null,44.5,56.2
20190719-POR-UTA-222,20190719-POR-UTA-1627,41:24,41:44,Margaret Purce,POR,challenge,1st half,0,71.9,28.2
20190719-POR-UTA-223,20190719-POR-UTA-1628,41:24,41:44,Becky Sauerbrunn,UTA,challenge,1st half,1,33.1,39.8
20190719-POR-UTA-224,20190719-POR-UTA-1630,41:26,41:46,Ellie Madison Carpenter,POR,recovery,1st half,null,64.9,6.7
20190719-POR-UTA-225,20190719-POR-UTA-1632,41:28,41:48,Ellie Madison Carpenter,POR,take_on,1st half,0,69.8,9.7
20190719-POR-UTA-226,20190719-POR-UTA-1634,41:28,41:48,Lo'eau LaBonta,UTA,challenge,1st half,1,35.2,58.3
20190719-POR-UTA-227,20190719-POR-UTA-1635,41:28,41:48,Ellie Madison Carpenter,POR,challenge,1st half,0,69.8,9.7
20190719-POR-UTA-228,20190719-POR-UTA-1636,41:28,41:48,Lo'eau LaBonta,UTA,tackle,1st half,1,35.2,58.3
20190719-POR-UTA-229,20190719-POR-UTA-1637,41:31,41:51,Ellie Madison Carpenter,POR,challenge,1st half,1,80.0,15.6
20190719-POR-UTA-230,20190719-POR-UTA-1639,41:31,41:51,Ellie Madison Carpenter,POR,tackle,1st half,1,80.0,15.6
20190719-POR-UTA-231,20190719-POR-UTA-1640,41:31,41:51,Kelley Maureen O'Hara,UTA,challenge,1st half,0,25.0,52.4
20190719-POR-UTA-232,20190719-POR-UTA-1641,41:31,41:51,Kelley Maureen O'Hara,UTA,recovery,1st half,null,25.0,52.4
20190719-POR-UTA-233,20190719-POR-UTA-1642,41:31,41:51,Kelley Maureen O'Hara,UTA,take_on,1st half,0,25.0,52.4
20190719-POR-UTA-234,20190719-POR-UTA-1644,41:31,41:51,Ellie Madison Carpenter,POR,dribble,1st half,1,81.0,18.5
20190719-POR-UTA-235,20190719-POR-UTA-1649,41:34,41:54,Nicole Renee Barnhart,UTA,save,1st half,null,9.6,48.1
20190719-POR-UTA-236,20190719-POR-UTA-1656,42:01,42:21,Christen Annemarie Press,UTA,dribble,1st half,1,96.2,62.7
20190719-POR-UTA-237,20190719-POR-UTA-1658,42:02,42:22,Christen Annemarie Press,UTA,take_on,1st half,1,94.7,58.1
20190719-POR-UTA-238,20190719-POR-UTA-1661,42:02,42:22,Elizabeth Rose Ball,POR,tackle,1st half,0,10.3,9.9
20190719-POR-UTA-239,20190719-POR-UTA-1662,42:02,42:22,Elizabeth Rose Ball,POR,challenge,1st half,0,10.3,9.9
20190719-POR-UTA-240,20190719-POR-UTA-1676,43:25,43:45,Ellie Madison Carpenter,POR,recovery,1st half,null,75.8,6.3
20190719-POR-UTA-241,20190719-POR-UTA-1677,43:27,43:47,Ellie Madison Carpenter,POR,challenge,1st half,0,73.8,2.8
20190719-POR-UTA-242,20190719-POR-UTA-1678,43:27,43:47,Lo'eau LaBonta,UTA,challenge,1st half,1,31.2,65.2
20190719-POR-UTA-243,20190719-POR-UTA-1680,43:27,43:47,Lo'eau LaBonta,UTA,tackle,1st half,1,31.2,65.2
20190719-POR-UTA-244,20190719-POR-UTA-1712,43:52,44:12,Gunnhildur Yrsa Jonsdottir,UTA,challenge,1st half,1,34.8,10.2
20190719-POR-UTA-245,20190719-POR-UTA-1713,43:52,44:12,Christine Margaret Sinclair,POR,challenge,1st half,0,70.2,57.8
20190719-POR-UTA-246,20190719-POR-UTA-1715,43:55,44:15,Hayley Emma Raso,POR,recovery,1st half,null,72.4,30.0
20190719-POR-UTA-247,20190719-POR-UTA-1717,43:56,44:16,Hayley Emma Raso,POR,challenge,1st half,0,72.8,30.4
20190719-POR-UTA-248,20190719-POR-UTA-1719,43:56,44:16,Desiree Rose Marie Scott,UTA,challenge,1st half,1,32.2,37.6
20190719-POR-UTA-249,20190719-POR-UTA-1720,43:56,44:16,Desiree Rose Marie Scott,UTA,tackle,1st half,1,32.2,37.6
20190719-POR-UTA-250,20190719-POR-UTA-1722,43:57,44:17,Becky Sauerbrunn,UTA,recovery,1st half,null,23.8,36.7
20190719-POR-UTA-251,20190719-POR-UTA-1727,43:59,44:19,Kelley Maureen O'Hara,UTA,dribble,1st half,1,26.2,59.3
20190719-POR-UTA-252,20190719-POR-UTA-1732,44:08,44:28,Gabrielle Seiler,POR,recovery,1st half,null,35.9,22.7
20190719-POR-UTA-253,20190719-POR-UTA-1735,44:08,44:28,Gabrielle Seiler,POR,challenge,1st half,0,36.2,20.1
20190719-POR-UTA-254,20190719-POR-UTA-1736,44:08,44:28,Amy Joy Rodriguez Shilling,UTA,challenge,1st half,1,68.8,47.9
20190719-POR-UTA-255,20190719-POR-UTA-1737,44:08,44:28,Amy Joy Rodriguez Shilling,UTA,tackle,1st half,1,68.8,47.9
20190719-POR-UTA-256,20190719-POR-UTA-1739,44:10,44:30,Katherine Nicole Stengel,UTA,challenge,1st half,0,74.5,48.9
20190719-POR-UTA-257,20190719-POR-UTA-1742,44:10,44:30,Ellie Madison Carpenter,POR,challenge,1st half,1,30.5,19.1
20190719-POR-UTA-258,20190719-POR-UTA-1767,44:37,44:57,Rachel Louise Corsie,UTA,challenge,1st half,0,30.3,16.4
20190719-POR-UTA-259,20190719-POR-UTA-1769,44:37,44:57,Margaret Purce,POR,challenge,1st half,1,74.7,51.6
20190719-POR-UTA-260,20190719-POR-UTA-1772,44:40,45:00,Becky Sauerbrunn,UTA,challenge,1st half,1,19.8,31.9
20190719-POR-UTA-261,20190719-POR-UTA-1773,44:40,45:00,Hayley Emma Raso,POR,challenge,1st half,0,85.2,36.1
20190719-POR-UTA-262,20190719-POR-UTA-1775,44:41,45:01,Hayley Emma Raso,POR,foul,1st half,null,86.8,36.3
20190719-POR-UTA-263,20190719-POR-UTA-1784,44:52,45:12,Katherine Nicole Stengel,UTA,challenge,1st half,1,48.5,49.7
20190719-POR-UTA-264,20190719-POR-UTA-1785,44:52,45:12,Lindsey Michelle Horan,POR,challenge,1st half,0,56.5,18.3
20190719-POR-UTA-265,20190719-POR-UTA-1789,44:55,45:15,Lindsey Michelle Horan,POR,challenge,1st half,1,55.5,7.1
20190719-POR-UTA-266,20190719-POR-UTA-1792,44:55,45:15,Christen Annemarie Press,UTA,challenge,1st half,0,49.5,60.9
20190719-POR-UTA-267,20190719-POR-UTA-1793,44:56,45:16,Katherine Nicole Stengel,UTA,recovery,1st half,null,42.3,64.8
20190719-POR-UTA-268,20190719-POR-UTA-1797,44:59,45:19,Christen Annemarie Press,UTA,take_on,1st half,0,62.0,63.7
20190719-POR-UTA-269,20190719-POR-UTA-1798,44:59,45:19,Elizabeth Rose Ball,POR,tackle,1st half,1,43.0,4.3
20190719-POR-UTA-270,20190719-POR-UTA-1800,44:59,45:19,Christen Annemarie Press,UTA,challenge,1st half,0,62.0,63.7
20190719-POR-UTA-271,20190719-POR-UTA-1801,44:59,45:19,Elizabeth Rose Ball,POR,challenge,1st half,1,43.0,4.3
20190719-POR-UTA-272,20190719-POR-UTA-1803,45:02,45:22,Christine Margaret Sinclair,POR,recovery,1st half,null,59.8,14.4
20190719-POR-UTA-273,20190719-POR-UTA-1822,45:21,45:41,Hayley Emma Raso,POR,challenge,1st half,1,85.8,24.4
20190719-POR-UTA-274,20190719-POR-UTA-1823,45:21,45:41,Kelley Maureen O'Hara,UTA,challenge,1st half,0,19.2,43.6
20190719-POR-UTA-275,20190719-POR-UTA-1825,45:22,45:42,Hayley Emma Raso,POR,challenge,1st half,0,83.5,27.2
20190719-POR-UTA-276,20190719-POR-UTA-1827,45:22,45:42,Becky Sauerbrunn,UTA,challenge,1st half,1,21.5,40.8
20190719-POR-UTA-277,20190719-POR-UTA-1829,45:23,45:43,Becky Sauerbrunn,UTA,dribble,1st half,1,24.5,39.6
20190719-POR-UTA-278,20190719-POR-UTA-1830,45:23,45:43,Christine Margaret Sinclair,POR,challenge,1st half,0,80.5,28.4
20190719-POR-UTA-279,20190719-POR-UTA-1831,45:23,45:43,Christine Margaret Sinclair,POR,tackle,1st half,0,80.5,28.4
20190719-POR-UTA-280,20190719-POR-UTA-1833,45:23,45:43,Becky Sauerbrunn,UTA,take_on,1st half,1,24.5,39.6
20190719-POR-UTA-281,20190719-POR-UTA-1844,45:34,45:54,Elizabeth Rose Ball,POR,recovery,1st half,null,28.2,32.3
20190719-POR-UTA-282,20190719-POR-UTA-1850,45:37,45:57,Amy Joy Rodriguez Shilling,UTA,recovery,1st half,null,64.6,26.2
20190719-POR-UTA-283,20190719-POR-UTA-1865,46:25,46:45,Becky Sauerbrunn,UTA,recovery,1st half,null,26.1,49.5
20190719-POR-UTA-284,20190719-POR-UTA-1870,46:36,46:56,Adrianna Nichole Franch,POR,recovery,1st half,null,13.5,11.4
20190719-POR-UTA-285,20190719-POR-UTA-1885,46:53,47:13,Becky Sauerbrunn,UTA,recovery,1st half,null,33.1,63.7
20190719-POR-UTA-286,20190719-POR-UTA-1897,46:59,47:19,Ellie Madison Carpenter,POR,take_on,1st half,1,66.0,3.2
20190719-POR-UTA-287,20190719-POR-UTA-1898,46:59,47:19,Lo'eau LaBonta,UTA,challenge,1st half,0,39.0,64.8
20190719-POR-UTA-288,20190719-POR-UTA-1899,46:59,47:19,Lo'eau LaBonta,UTA,tackle,1st half,0,39.0,64.8
20190719-POR-UTA-289,20190719-POR-UTA-1908,47:06,47:26,Margaret Purce,POR,dribble,1st half,1,94.8,2.0
20190719-POR-UTA-290,20190719-POR-UTA-1911,47:06,47:26,Margaret Purce,POR,take_on,1st half,1,92.8,2.4
20190719-POR-UTA-291,20190719-POR-UTA-1912,47:06,47:26,Kelley Maureen O'Hara,UTA,challenge,1st half,0,12.2,65.6
20190719-POR-UTA-292,20190719-POR-UTA-1913,47:06,47:26,Kelley Maureen O'Hara,UTA,tackle,1st half,0,12.2,65.6
20190719-POR-UTA-293,20190719-POR-UTA-1920,47:16,47:36,Ellie Madison Carpenter,POR,recovery,1st half,null,100.1,4.7
20190719-POR-UTA-294,20190719-POR-UTA-1923,47:17,47:37,Lo'eau LaBonta,UTA,challenge,1st half,1,4.0,61.9
20190719-POR-UTA-295,20190719-POR-UTA-1924,47:17,47:37,Ellie Madison Carpenter,POR,challenge,1st half,0,101.0,6.1
20190719-POR-UTA-296,20190719-POR-UTA-1925,47:17,47:37,Lo'eau LaBonta,UTA,tackle,1st half,1,4.0,61.9
20190719-POR-UTA-297,20190719-POR-UTA-1932,47:43,48:03,Gunnhildur Yrsa Jonsdottir,UTA,challenge,1st half,1,10.8,47.5
20190719-POR-UTA-298,20190719-POR-UTA-1933,47:43,48:03,Lindsey Michelle Horan,POR,challenge,1st half,0,94.2,20.5
20190719-POR-UTA-299,20190719-POR-UTA-1941,48:12,48:32,Katherine Reynolds,POR,recovery,1st half,null,83.5,62.7
20190719-POR-UTA-300,20190719-POR-UTA-1952,48:22,48:42,Ellie Madison Carpenter,POR,recovery,1st half,null,70.3,1.4
20190719-POR-UTA-301,20190719-POR-UTA-1991,45:00,45:19,Desiree Rose Marie Scott,UTA,recovery,2nd half,null,32.9,21.3
20190719-POR-UTA-302,20190719-POR-UTA-2022,45:35,45:55,Adrianna Nichole Franch,POR,save,2nd half,null,11.2,47.3
20190719-POR-UTA-303,20190719-POR-UTA-2038,46:10,46:30,Katherine Nicole Stengel,UTA,challenge,2nd half,1,79.4,28.8
20190719-POR-UTA-304,20190719-POR-UTA-2041,46:10,46:30,Emily Townsend Menges,POR,challenge,2nd half,0,25.6,39.2
20190719-POR-UTA-305,20190719-POR-UTA-2043,46:13,46:33,Adrianna Nichole Franch,POR,recovery,2nd half,null,10.3,30.6
20190719-POR-UTA-306,20190719-POR-UTA-2054,46:31,46:51,Christine Margaret Sinclair,POR,challenge,2nd half,1,63.9,32.9
20190719-POR-UTA-307,20190719-POR-UTA-2056,46:31,46:51,Desiree Rose Marie Scott,UTA,challenge,2nd half,0,41.1,35.1
20190719-POR-UTA-308,20190719-POR-UTA-2066,46:36,46:56,Lindsey Michelle Horan,POR,recovery,2nd half,null,57.8,43.8
20190719-POR-UTA-309,20190719-POR-UTA-2073,46:44,47:04,Desiree Rose Marie Scott,UTA,challenge,2nd half,1,30.5,17.0
20190719-POR-UTA-310,20190719-POR-UTA-2074,46:44,47:04,Desiree Rose Marie Scott,UTA,tackle,2nd half,1,30.5,17.0
20190719-POR-UTA-311,20190719-POR-UTA-2075,46:44,47:04,Hayley Emma Raso,POR,challenge,2nd half,0,74.5,51.0
20190719-POR-UTA-312,20190719-POR-UTA-2088,46:55,47:15,Meghan Elizabeth Klingenberg,POR,dribble,2nd half,1,48.7,67.2
20190719-POR-UTA-313,20190719-POR-UTA-2089,46:57,47:17,Meghan Elizabeth Klingenberg,POR,challenge,2nd half,0,56.3,65.8
20190719-POR-UTA-314,20190719-POR-UTA-2091,46:57,47:17,Gunnhildur Yrsa Jonsdottir,UTA,challenge,2nd half,1,48.7,2.2
20190719-POR-UTA-315,20190719-POR-UTA-2092,46:57,47:17,Gunnhildur Yrsa Jonsdottir,UTA,tackle,2nd half,1,48.7,2.2
20190719-POR-UTA-316,20190719-POR-UTA-2093,46:57,47:17,Meghan Elizabeth Klingenberg,POR,take_on,2nd half,0,56.3,65.8
20190719-POR-UTA-317,20190719-POR-UTA-2113,47:26,47:46,Lindsey Michelle Horan,POR,take_on,2nd half,1,62.3,55.2
20190719-POR-UTA-318,20190719-POR-UTA-2114,47:26,47:46,Katherine Nicole Stengel,UTA,challenge,2nd half,0,42.7,12.8
20190719-POR-UTA-319,20190719-POR-UTA-2115,47:26,47:46,Katherine Nicole Stengel,UTA,tackle,2nd half,0,42.7,12.8
20190719-POR-UTA-320,20190719-POR-UTA-2132,47:44,48:04,Kate Elizabeth Bowen,UTA,challenge,2nd half,0,10.0,34.7
20190719-POR-UTA-321,20190719-POR-UTA-2133,47:44,48:04,Hayley Emma Raso,POR,challenge,2nd half,1,95.0,33.3
20190719-POR-UTA-322,20190719-POR-UTA-2176,48:28,48:48,Katherine Nicole Stengel,UTA,challenge,2nd half,1,60.5,59.7
20190719-POR-UTA-323,20190719-POR-UTA-2178,48:28,48:48,Gabrielle Seiler,POR,challenge,2nd half,0,44.5,8.3
20190719-POR-UTA-324,20190719-POR-UTA-2188,48:38,48:58,Adrianna Nichole Franch,POR,recovery,2nd half,null,10.8,49.5
20190719-POR-UTA-325,20190719-POR-UTA-2211,49:18,49:38,Desiree Rose Marie Scott,UTA,dribble,2nd half,1,41.8,23.8
20190719-POR-UTA-326,20190719-POR-UTA-2232,49:58,50:18,Emily Townsend Menges,POR,recovery,2nd half,null,16.3,57.8
20190719-POR-UTA-327,20190719-POR-UTA-2250,50:20,50:40,Christen Annemarie Press,UTA,dribble,2nd half,1,77.0,58.9
20190719-POR-UTA-328,20190719-POR-UTA-2254,50:24,50:44,Meghan Elizabeth Klingenberg,POR,recovery,2nd half,null,26.2,46.1
20190719-POR-UTA-329,20190719-POR-UTA-2260,50:27,50:47,Margaret Purce,POR,dribble,2nd half,1,42.5,49.9
20190719-POR-UTA-330,20190719-POR-UTA-2273,50:48,51:08,Elizabeth Rose Ball,POR,challenge,2nd half,1,55.5,12.6
20190719-POR-UTA-331,20190719-POR-UTA-2274,50:48,51:08,Elizabeth Rose Ball,POR,tackle,2nd half,1,55.5,12.6
20190719-POR-UTA-332,20190719-POR-UTA-2276,50:48,51:08,Christen Annemarie Press,UTA,challenge,2nd half,0,49.5,55.4
20190719-POR-UTA-333,20190719-POR-UTA-2277,50:51,51:11,Emily Townsend Menges,POR,recovery,2nd half,null,37.1,24.8
20190719-POR-UTA-334,20190719-POR-UTA-2282,50:53,51:13,Amy Joy Rodriguez Shilling,UTA,recovery,2nd half,null,64.4,37.4
20190719-POR-UTA-335,20190719-POR-UTA-2290,51:04,51:24,Christen Annemarie Press,UTA,challenge,2nd half,0,78.1,54.2
20190719-POR-UTA-336,20190719-POR-UTA-2292,51:04,51:24,Ellie Madison Carpenter,POR,challenge,2nd half,1,26.9,13.8
20190719-POR-UTA-337,20190719-POR-UTA-2294,51:05,51:25,Gabrielle Seiler,POR,dribble,2nd half,1,28.7,24.8
20190719-POR-UTA-338,20190719-POR-UTA-2303,51:26,51:46,Nicole Renee Barnhart,UTA,recovery,2nd half,null,10.5,40.6
20190719-POR-UTA-339,20190719-POR-UTA-2331,51:52,52:12,Christen Annemarie Press,UTA,challenge,2nd half,0,48.1,33.7
20190719-POR-UTA-340,20190719-POR-UTA-2332,51:52,52:12,Lindsey Michelle Horan,POR,challenge,2nd half,1,56.9,34.3
20190719-POR-UTA-341,20190719-POR-UTA-2352,52:12,52:32,Lo'eau LaBonta,UTA,dribble,2nd half,1,46.2,59.5
20190719-POR-UTA-342,20190719-POR-UTA-2366,52:31,52:51,Gunnhildur Yrsa Jonsdottir,UTA,challenge,2nd half,0,99.2,10.2
20190719-POR-UTA-343,20190719-POR-UTA-2368,52:31,52:51,Lindsey Michelle Horan,POR,challenge,2nd half,1,5.8,57.8
20190719-POR-UTA-344,20190719-POR-UTA-2379,53:07,53:27,Rachel Louise Corsie,UTA,recovery,2nd half,null,38.3,12.4
20190719-POR-UTA-345,20190719-POR-UTA-2387,53:17,53:37,Ellie Madison Carpenter,POR,take_on,2nd half,0,35.0,3.0
20190719-POR-UTA-346,20190719-POR-UTA-2388,53:17,53:37,Ellie Madison Carpenter,POR,challenge,2nd half,0,35.0,3.0
20190719-POR-UTA-347,20190719-POR-UTA-2389,53:17,53:37,Kelley Maureen O'Hara,UTA,challenge,2nd half,1,70.0,65.0
20190719-POR-UTA-348,20190719-POR-UTA-2390,53:17,53:37,Kelley Maureen O'Hara,UTA,tackle,2nd half,1,70.0,65.0
20190719-POR-UTA-349,20190719-POR-UTA-2431,55:19,55:39,Katherine Nicole Stengel,UTA,dribble,2nd half,1,90.8,58.1
20190719-POR-UTA-350,20190719-POR-UTA-2442,56:01,56:21,Kate Elizabeth Bowen,UTA,challenge,2nd half,0,96.2,35.7
20190719-POR-UTA-351,20190719-POR-UTA-2443,56:01,56:21,Lindsey Michelle Horan,POR,challenge,2nd half,1,8.8,32.3
20190719-POR-UTA-352,20190719-POR-UTA-2447,56:04,56:24,Desiree Rose Marie Scott,UTA,recovery,2nd half,null,72.6,46.7
20190719-POR-UTA-353,20190719-POR-UTA-2479,57:14,57:34,Katherine Nicole Stengel,UTA,dribble,2nd half,1,77.9,22.9
20190719-POR-UTA-354,20190719-POR-UTA-2490,57:21,57:41,Desiree Rose Marie Scott,UTA,recovery,2nd half,null,65.4,23.3
20190719-POR-UTA-355,20190719-POR-UTA-2492,57:24,57:44,Ellie Madison Carpenter,POR,challenge,2nd half,1,30.8,17.1
20190719-POR-UTA-356,20190719-POR-UTA-2493,57:24,57:44,Lo'eau LaBonta,UTA,challenge,2nd half,0,74.2,50.9
20190719-POR-UTA-357,20190719-POR-UTA-2495,57:24,57:44,Ellie Madison Carpenter,POR,tackle,2nd half,1,30.8,17.1
20190719-POR-UTA-358,20190719-POR-UTA-2496,57:24,57:44,Lo'eau LaBonta,UTA,take_on,2nd half,0,74.2,50.9
20190719-POR-UTA-359,20190719-POR-UTA-2498,57:25,57:45,Elizabeth Rose Ball,POR,recovery,2nd half,null,24.7,12.8
20190719-POR-UTA-360,20190719-POR-UTA-2531,58:02,58:22,Emily Townsend Menges,POR,challenge,2nd half,0,8.8,43.2
20190719-POR-UTA-361,20190719-POR-UTA-2533,58:02,58:22,Katherine Nicole Stengel,UTA,challenge,2nd half,1,96.2,24.8
20190719-POR-UTA-362,20190719-POR-UTA-2536,58:03,58:23,Adrianna Nichole Franch,POR,save,2nd half,null,11.2,40.4
20190719-POR-UTA-363,20190719-POR-UTA-2552,58:53,59:13,Kelley Maureen O'Hara,UTA,recovery,2nd half,null,72.8,27.2
20190719-POR-UTA-364,20190719-POR-UTA-2565,58:57,59:17,Kelley Maureen O'Hara,UTA,recovery,2nd half,null,70.3,30.6
20190719-POR-UTA-365,20190719-POR-UTA-2567,59:02,59:22,Adrianna Nichole Franch,POR,recovery,2nd half,null,7.0,19.3
20190719-POR-UTA-366,20190719-POR-UTA-2571,59:28,59:48,Kate Elizabeth Bowen,UTA,recovery,2nd half,null,23.1,17.5
20190719-POR-UTA-367,20190719-POR-UTA-2576,59:29,59:49,Lindsey Michelle Horan,POR,recovery,2nd half,null,69.8,50.5
20190719-POR-UTA-368,20190719-POR-UTA-2580,59:34,59:54,Lo'eau LaBonta,UTA,challenge,2nd half,1,25.2,37.1
20190719-POR-UTA-369,20190719-POR-UTA-2581,59:34,59:54,Lo'eau LaBonta,UTA,tackle,2nd half,1,25.2,37.1
20190719-POR-UTA-370,20190719-POR-UTA-2583,59:34,59:54,Hayley Emma Raso,POR,challenge,2nd half,0,79.8,30.9
20190719-POR-UTA-371,20190719-POR-UTA-2585,59:39,59:59,Nicole Renee Barnhart,UTA,recovery,2nd half,null,1.2,16.4
20190719-POR-UTA-372,20190719-POR-UTA-2587,59:53,60:13,Amy Joy Rodriguez Shilling,UTA,challenge,2nd half,1,47.8,6.3
20190719-POR-UTA-373,20190719-POR-UTA-2588,59:53,60:13,Lindsey Michelle Horan,POR,challenge,2nd half,0,57.2,61.7
20190719-POR-UTA-374,20190719-POR-UTA-2601,60:19,60:39,Kelley Maureen O'Hara,UTA,dribble,2nd half,1,47.6,61.5
20190719-POR-UTA-375,20190719-POR-UTA-2615,60:34,60:54,Katherine Nicole Stengel,UTA,challenge,2nd half,1,68.4,49.3
20190719-POR-UTA-376,20190719-POR-UTA-2616,60:34,60:54,Emily Townsend Menges,POR,challenge,2nd half,0,36.6,18.7
20190719-POR-UTA-377,20190719-POR-UTA-2617,60:35,60:55,Katherine Nicole Stengel,UTA,dribble,2nd half,1,68.8,52.6
20190719-POR-UTA-378,20190719-POR-UTA-2631,60:48,61:08,Gunnhildur Yrsa Jonsdottir,UTA,challenge,2nd half,1,95.7,18.7
20190719-POR-UTA-379,20190719-POR-UTA-2633,60:48,61:08,Meghan Elizabeth Klingenberg,POR,challenge,2nd half,0,9.3,49.3
20190719-POR-UTA-380,20190719-POR-UTA-2636,60:52,61:12,Amy Joy Rodriguez Shilling,UTA,challenge,2nd half,0,95.0,26.0
20190719-POR-UTA-381,20190719-POR-UTA-2640,60:52,61:12,Katherine Reynolds,POR,challenge,2nd half,1,10.0,42.0
20190719-POR-UTA-382,20190719-POR-UTA-2642,60:53,61:13,Lindsey Michelle Horan,POR,challenge,2nd half,1,13.1,46.7
20190719-POR-UTA-383,20190719-POR-UTA-2643,60:53,61:13,Gunnhildur Yrsa Jonsdottir,UTA,challenge,2nd half,0,91.9,21.3
20190719-POR-UTA-384,20190719-POR-UTA-2647,62:29,62:49,Katherine Nicole Stengel,UTA,challenge,2nd half,0,51.5,4.2
20190719-POR-UTA-385,20190719-POR-UTA-2648,62:29,62:49,Lindsey Michelle Horan,POR,challenge,2nd half,1,53.5,63.8
20190719-POR-UTA-386,20190719-POR-UTA-2657,62:52,63:12,Amy Joy Rodriguez Shilling,UTA,challenge,2nd half,1,59.8,2.5
20190719-POR-UTA-387,20190719-POR-UTA-2658,62:52,63:12,Meghan Elizabeth Klingenberg,POR,challenge,2nd half,0,45.2,65.5
20190719-POR-UTA-388,20190719-POR-UTA-2668,62:58,63:18,Amy Joy Rodriguez Shilling,UTA,dribble,2nd half,1,48.0,12.1
20190719-POR-UTA-389,20190719-POR-UTA-2670,62:58,63:18,Amy Joy Rodriguez Shilling,UTA,recovery,2nd half,null,48.0,12.1
20190719-POR-UTA-390,20190719-POR-UTA-2687,63:10,63:30,Katherine Nicole Stengel,UTA,challenge,2nd half,1,96.9,26.8
20190719-POR-UTA-391,20190719-POR-UTA-2688,63:10,63:30,Meghan Elizabeth Klingenberg,POR,challenge,2nd half,0,8.1,41.2
20190719-POR-UTA-392,20190719-POR-UTA-2697,63:42,64:02,Desiree Rose Marie Scott,UTA,challenge,2nd half,1,40.2,40.8
20190719-POR-UTA-393,20190719-POR-UTA-2698,63:42,64:02,Christine Margaret Sinclair,POR,challenge,2nd half,0,64.8,27.2
20190719-POR-UTA-394,20190719-POR-UTA-2701,63:45,64:05,Gabrielle Seiler,POR,recovery,2nd half,null,45.5,30.6
20190719-POR-UTA-395,20190719-POR-UTA-2710,64:05,64:25,Katherine Nicole Stengel,UTA,dribble,2nd half,1,71.4,12.9
20190719-POR-UTA-396,20190719-POR-UTA-2717,64:11,64:31,Christine Margaret Sinclair,POR,recovery,2nd half,null,39.6,50.1
20190719-POR-UTA-397,20190719-POR-UTA-2731,64:32,64:52,Adrianna Nichole Franch,POR,recovery,2nd half,null,10.8,43.7
20190719-POR-UTA-398,20190719-POR-UTA-2764,65:19,65:39,Christen Annemarie Press,UTA,dribble,2nd half,1,46.2,60.3
