ID,raw_event_ID,start_time,end_time,player_ID,team_ID,half,start_pos_x,start_pos_y,successful,receiver,end_pos_x,end_pos_y,cross
20190719-POR-UTA-31,20190719-POR-UTA-120,1:55,2:15,Hayley Emma Raso,POR,1st half,92.2,61.2,1,Meghan Elizabeth Klingenberg,78.8,62.4,0
20190719-POR-UTA-32,20190719-POR-UTA-123,1:57,2:17,Meghan Elizabeth Klingenberg,POR,1st half,80.0,59.8,0,Mandy Laddish,77.0,40.7,0
20190719-POR-UTA-33,20190719-POR-UTA-128,2:00,2:20,Mandy Laddish,UTA,1st half,25.7,27.3,1,Rachel Louise Corsie,18.4,20.5,0
20190719-POR-UTA-34,20190719-POR-UTA-135,2:09,2:29,Becky Sauerbrunn,UTA,1st half,11.0,37.3,0,Ellie Madison Carpenter,25.0,61.2,0
20190719-POR-UTA-35,20190719-POR-UTA-140,2:14,2:34,Ellie Madison Carpenter,POR,1st half,80.0,6.8,0,Christen Annemarie Press,72.6,0.0,0
20190719-POR-UTA-36,20190719-POR-UTA-142,2:23,2:43,Christen Annemarie Press,UTA,1st half,32.4,68.0,1,Kelley Maureen O'Hara,26.2,65.0,0
20190719-POR-UTA-37,20190719-POR-UTA-144,2:27,2:47,Kelley Maureen O'Hara,UTA,1st half,42.7,53.8,0,Lindsey Michelle Horan,47.8,43.5,0
20190719-POR-UTA-38,20190719-POR-UTA-151,2:31,2:51,Meghan Elizabeth Klingenberg,POR,1st half,57.6,39.9,0,Nicole Renee Barnhart,95.9,43.5,0
20190719-POR-UTA-39,20190719-POR-UTA-154,3:00,3:20,Meghan Elizabeth Klingenberg,POR,1st half,52.8,46.5,0,Becky Sauerbrunn,75.8,32.3,0
20190719-POR-UTA-40,20190719-POR-UTA-159,3:02,3:22,Becky Sauerbrunn,UTA,1st half,29.2,35.7,1,Kelley Maureen O'Hara,32.4,53.0,0
20190719-POR-UTA-41,20190719-POR-UTA-160,3:04,3:24,Kelley Maureen O'Hara,UTA,1st half,32.4,53.0,1,Christen Annemarie Press,45.5,56.8,0
20190719-POR-UTA-42,20190719-POR-UTA-170,3:12,3:32,Christine Margaret Sinclair,POR,1st half,66.5,20.7,1,Margaret Purce,75.4,22.1,0
20190719-POR-UTA-43,20190719-POR-UTA-175,3:13,3:33,Margaret Purce,POR,1st half,75.4,22.1,0,Kelley Maureen O'Hara,74.2,13.8,0
20190719-POR-UTA-44,20190719-POR-UTA-180,3:14,3:34,Kelley Maureen O'Hara,UTA,1st half,30.1,54.6,0,Gabrielle Seiler,35.0,57.4,0
20190719-POR-UTA-45,20190719-POR-UTA-184,3:17,3:37,Gabrielle Seiler,POR,1st half,75.1,8.4,1,Christine Margaret Sinclair,77.9,15.0,0
20190719-POR-UTA-46,20190719-POR-UTA-187,3:19,3:39,Christine Margaret Sinclair,POR,1st half,70.5,12.0,1,Ellie Madison Carpenter,56.3,2.0,0
20190719-POR-UTA-47,20190719-POR-UTA-189,3:20,3:40,Ellie Madison Carpenter,POR,1st half,56.3,2.0,1,Elizabeth Rose Ball,42.9,6.6,0
20190719-POR-UTA-48,20190719-POR-UTA-192,3:23,3:43,Elizabeth Rose Ball,POR,1st half,43.2,11.0,1,Emily Townsend Menges,31.5,34.5,0
20190719-POR-UTA-49,20190719-POR-UTA-195,3:26,3:46,Emily Townsend Menges,POR,1st half,32.2,33.5,1,Lindsey Michelle Horan,38.3,28.9,0
20190719-POR-UTA-50,20190719-POR-UTA-199,3:31,3:51,Lindsey Michelle Horan,POR,1st half,41.1,25.9,1,Ellie Madison Carpenter,74.4,4.6,0
20190719-POR-UTA-51,20190719-POR-UTA-205,3:36,3:56,Ellie Madison Carpenter,POR,1st half,92.2,16.0,0,Becky Sauerbrunn,93.1,20.3,0
20190719-POR-UTA-52,20190719-POR-UTA-212,4:17,4:37,Meghan Elizabeth Klingenberg,POR,1st half,105.0,0.0,0,Nicole Renee Barnhart,98.5,34.9,0
20190719-POR-UTA-53,20190719-POR-UTA-217,4:40,5:00,Nicole Renee Barnhart,UTA,1st half,14.5,29.5,1,Amy Joy Rodriguez Shilling,67.2,33.1,0
20190719-POR-UTA-54,20190719-POR-UTA-224,4:43,5:03,Gabrielle Seiler,POR,1st half,37.8,34.9,0,Mandy Laddish,48.3,32.3,0
20190719-POR-UTA-55,20190719-POR-UTA-228,4:45,5:05,Mandy Laddish,UTA,1st half,56.7,35.7,1,Desiree Rose Marie Scott,47.4,33.3,0
20190719-POR-UTA-56,20190719-POR-UTA-231,4:46,5:06,Desiree Rose Marie Scott,UTA,1st half,47.4,33.3,1,Gunnhildur Yrsa Jonsdottir,57.2,34.9,0
20190719-POR-UTA-57,20190719-POR-UTA-233,4:47,5:07,Gunnhildur Yrsa Jonsdottir,UTA,1st half,53.0,27.9,0,Gabrielle Seiler,57.2,34.9,0
20190719-POR-UTA-58,20190719-POR-UTA-237,4:48,5:08,Gabrielle Seiler,POR,1st half,47.8,33.1,1,Margaret Purce,63.7,46.9,0
20190719-POR-UTA-59,20190719-POR-UTA-241,4:51,5:11,Margaret Purce,POR,1st half,57.2,48.7,1,Meghan Elizabeth Klingenberg,55.3,66.4,0
20190719-POR-UTA-60,20190719-POR-UTA-242,4:53,5:13,Meghan Elizabeth Klingenberg,POR,1st half,55.3,66.4,1,Lindsey Michelle Horan,49.9,60.8,0
20190719-POR-UTA-61,20190719-POR-UTA-246,4:56,5:16,Lindsey Michelle Horan,POR,1st half,48.7,56.4,0,Mandy Laddish,54.6,44.1,0
20190719-POR-UTA-62,20190719-POR-UTA-254,5:02,5:22,Amy Joy Rodriguez Shilling,UTA,1st half,57.8,17.3,1,Kate Elizabeth Bowen,42.2,1.8,0
20190719-POR-UTA-63,20190719-POR-UTA-257,7:20,7:40,Nicole Renee Barnhart,UTA,1st half,5.2,30.7,1,Gunnhildur Yrsa Jonsdottir,49.9,35.1,0
20190719-POR-UTA-64,20190719-POR-UTA-259,7:23,7:43,Lindsey Michelle Horan,POR,1st half,55.1,32.9,1,Gabrielle Seiler,68.2,35.3,0
20190719-POR-UTA-65,20190719-POR-UTA-266,7:24,7:44,Gabrielle Seiler,POR,1st half,68.2,35.3,1,Christine Margaret Sinclair,63.9,39.9,0
20190719-POR-UTA-66,20190719-POR-UTA-269,7:27,7:47,Christine Margaret Sinclair,POR,1st half,63.9,39.9,1,Meghan Elizabeth Klingenberg,61.6,65.2,0
20190719-POR-UTA-67,20190719-POR-UTA-271,7:30,7:50,Meghan Elizabeth Klingenberg,POR,1st half,60.2,63.4,1,Gabrielle Seiler,63.5,46.5,0
20190719-POR-UTA-68,20190719-POR-UTA-275,7:32,7:52,Gabrielle Seiler,POR,1st half,66.2,45.7,1,Christine Margaret Sinclair,71.9,42.9,0
20190719-POR-UTA-69,20190719-POR-UTA-277,7:33,7:53,Christine Margaret Sinclair,POR,1st half,71.9,42.9,1,Lindsey Michelle Horan,72.3,27.3,0
20190719-POR-UTA-70,20190719-POR-UTA-279,7:36,7:56,Lindsey Michelle Horan,POR,1st half,76.3,26.1,1,Ellie Madison Carpenter,90.5,1.8,0
20190719-POR-UTA-71,20190719-POR-UTA-283,7:43,8:03,Ellie Madison Carpenter,POR,1st half,101.3,4.2,1,Lindsey Michelle Horan,76.7,4.0,0
20190719-POR-UTA-72,20190719-POR-UTA-285,7:47,8:07,Lindsey Michelle Horan,POR,1st half,76.7,4.0,1,Elizabeth Rose Ball,58.1,5.4,0
20190719-POR-UTA-73,20190719-POR-UTA-289,7:49,8:09,Elizabeth Rose Ball,POR,1st half,58.3,5.8,1,Emily Townsend Menges,54.8,29.1,0
20190719-POR-UTA-74,20190719-POR-UTA-292,7:52,8:12,Emily Townsend Menges,POR,1st half,54.2,27.5,1,Lindsey Michelle Horan,60.9,11.8,0
20190719-POR-UTA-75,20190719-POR-UTA-295,7:55,8:15,Lindsey Michelle Horan,POR,1st half,66.0,11.8,1,Hayley Emma Raso,86.6,15.0,0
20190719-POR-UTA-76,20190719-POR-UTA-302,7:59,8:19,Hayley Emma Raso,POR,1st half,99.9,10.8,0,Becky Sauerbrunn,101.7,17.1,1
20190719-POR-UTA-77,20190719-POR-UTA-307,8:03,8:23,Becky Sauerbrunn,UTA,1st half,13.1,56.6,1,Kelley Maureen O'Hara,8.4,64.2,0
20190719-POR-UTA-78,20190719-POR-UTA-309,8:05,8:25,Kelley Maureen O'Hara,UTA,1st half,4.9,63.4,0,Ellie Madison Carpenter,8.4,64.2,0
20190719-POR-UTA-79,20190719-POR-UTA-323,8:09,8:29,Hayley Emma Raso,POR,1st half,86.6,13.4,1,Lindsey Michelle Horan,73.8,24.1,0
20190719-POR-UTA-80,20190719-POR-UTA-326,8:14,8:34,Lindsey Michelle Horan,POR,1st half,75.9,34.3,1,Meghan Elizabeth Klingenberg,83.8,62.2,0
20190719-POR-UTA-81,20190719-POR-UTA-332,8:19,8:39,Meghan Elizabeth Klingenberg,POR,1st half,82.9,58.0,0,Kelley Maureen O'Hara,96.9,25.1,1
20190719-POR-UTA-82,20190719-POR-UTA-348,9:14,9:34,Nicole Renee Barnhart,UTA,1st half,7.7,34.9,0,Elizabeth Rose Ball,62.5,58.0,0
20190719-POR-UTA-83,20190719-POR-UTA-352,9:25,9:45,Elizabeth Rose Ball,POR,1st half,42.5,10.0,1,Emily Townsend Menges,36.4,25.7,0
20190719-POR-UTA-84,20190719-POR-UTA-356,9:27,9:47,Emily Townsend Menges,POR,1st half,36.0,25.3,1,Lindsey Michelle Horan,46.7,33.1,0
20190719-POR-UTA-85,20190719-POR-UTA-358,9:30,9:50,Lindsey Michelle Horan,POR,1st half,49.7,37.3,1,Meghan Elizabeth Klingenberg,68.8,66.6,0
20190719-POR-UTA-86,20190719-POR-UTA-360,9:32,9:52,Meghan Elizabeth Klingenberg,POR,1st half,68.8,66.6,1,Margaret Purce,85.6,56.6,0
20190719-POR-UTA-87,20190719-POR-UTA-377,9:39,9:59,Rachel Louise Corsie,UTA,1st half,23.3,24.9,0,Gabrielle Seiler,28.9,42.1,0
20190719-POR-UTA-88,20190719-POR-UTA-378,9:41,10:01,Gabrielle Seiler,POR,1st half,76.1,25.9,1,Ellie Madison Carpenter,80.3,5.4,0
20190719-POR-UTA-89,20190719-POR-UTA-384,9:44,10:04,Ellie Madison Carpenter,POR,1st half,77.9,8.2,1,Gabrielle Seiler,74.4,14.0,0
20190719-POR-UTA-90,20190719-POR-UTA-387,9:45,10:05,Gabrielle Seiler,POR,1st half,74.4,14.0,1,Hayley Emma Raso,99.8,6.8,0
20190719-POR-UTA-91,20190719-POR-UTA-389,9:48,10:08,Hayley Emma Raso,POR,1st half,99.8,6.8,0,Kelley Maureen O'Hara,93.4,32.3,1
20190719-POR-UTA-92,20190719-POR-UTA-395,10:24,10:44,Meghan Elizabeth Klingenberg,POR,1st half,105.0,0.0,0,Kelley Maureen O'Hara,93.4,32.3,0
20190719-POR-UTA-93,20190719-POR-UTA-402,10:28,10:48,Lindsey Michelle Horan,POR,1st half,94.7,47.1,0,Nicole Renee Barnhart,100.1,38.5,0
20190719-POR-UTA-94,20190719-POR-UTA-407,10:52,11:12,Nicole Renee Barnhart,UTA,1st half,4.9,29.5,1,Katherine Nicole Stengel,50.6,29.0,0
20190719-POR-UTA-95,20190719-POR-UTA-410,10:55,11:15,Lindsey Michelle Horan,POR,1st half,54.4,39.0,1,Christine Margaret Sinclair,60.4,44.2,0
20190719-POR-UTA-96,20190719-POR-UTA-420,10:56,11:16,Christine Margaret Sinclair,POR,1st half,60.4,44.2,1,Gabrielle Seiler,58.3,34.9,0
20190719-POR-UTA-97,20190719-POR-UTA-425,11:00,11:20,Gabrielle Seiler,POR,1st half,57.4,41.2,1,Lindsey Michelle Horan,59.0,49.7,0
20190719-POR-UTA-98,20190719-POR-UTA-426,11:01,11:21,Lindsey Michelle Horan,POR,1st half,59.0,49.7,1,Katherine Reynolds,45.3,50.5,0
20190719-POR-UTA-99,20190719-POR-UTA-429,11:02,11:22,Katherine Reynolds,POR,1st half,45.3,50.5,0,Kate Elizabeth Bowen,85.2,68.0,0
20190719-POR-UTA-100,20190719-POR-UTA-431,11:14,11:34,Kate Elizabeth Bowen,UTA,1st half,19.8,0.0,1,Katherine Nicole Stengel,40.9,2.6,0
20190719-POR-UTA-101,20190719-POR-UTA-443,11:47,12:07,Meghan Elizabeth Klingenberg,POR,1st half,60.7,65.8,0,Rachel Louise Corsie,90.7,33.5,0
20190719-POR-UTA-102,20190719-POR-UTA-449,11:51,12:11,Katherine Nicole Stengel,UTA,1st half,18.4,34.3,0,Gabrielle Seiler,33.4,35.3,0
20190719-POR-UTA-103,20190719-POR-UTA-457,11:55,12:15,Gabrielle Seiler,POR,1st half,64.6,29.8,1,Emily Townsend Menges,55.8,12.0,0
20190719-POR-UTA-104,20190719-POR-UTA-459,11:58,12:18,Emily Townsend Menges,POR,1st half,57.9,9.5,1,Ellie Madison Carpenter,64.4,3.2,0
20190719-POR-UTA-105,20190719-POR-UTA-463,12:00,12:20,Ellie Madison Carpenter,POR,1st half,63.9,2.2,1,Emily Townsend Menges,54.6,7.1,0
20190719-POR-UTA-106,20190719-POR-UTA-466,12:03,12:23,Emily Townsend Menges,POR,1st half,57.8,6.1,0,Kelley Maureen O'Hara,79.4,4.3,0
20190719-POR-UTA-107,20190719-POR-UTA-469,12:10,12:30,Ellie Madison Carpenter,POR,1st half,78.1,0.4,1,Hayley Emma Raso,101.8,5.1,0
20190719-POR-UTA-108,20190719-POR-UTA-475,12:28,12:48,Nicole Renee Barnhart,UTA,1st half,5.4,38.4,0,Lindsey Michelle Horan,54.6,53.2,0
20190719-POR-UTA-109,20190719-POR-UTA-478,12:32,12:52,Lindsey Michelle Horan,POR,1st half,50.4,14.8,1,Ellie Madison Carpenter,62.0,5.1,0
20190719-POR-UTA-110,20190719-POR-UTA-482,12:34,12:54,Ellie Madison Carpenter,POR,1st half,62.8,4.1,1,Lindsey Michelle Horan,52.8,10.6,0
20190719-POR-UTA-111,20190719-POR-UTA-484,12:37,12:57,Lindsey Michelle Horan,POR,1st half,59.0,8.7,1,Christine Margaret Sinclair,68.9,14.0,0
20190719-POR-UTA-112,20190719-POR-UTA-488,12:40,13:00,Christine Margaret Sinclair,POR,1st half,68.6,12.0,1,Lindsey Michelle Horan,67.4,5.3,0
20190719-POR-UTA-113,20190719-POR-UTA-490,12:41,13:01,Lindsey Michelle Horan,POR,1st half,67.4,5.3,1,Christine Margaret Sinclair,54.1,14.4,0
20190719-POR-UTA-114,20190719-POR-UTA-491,12:43,13:03,Christine Margaret Sinclair,POR,1st half,54.1,14.4,1,Meghan Elizabeth Klingenberg,63.2,65.0,0
20190719-POR-UTA-115,20190719-POR-UTA-494,12:45,13:05,Meghan Elizabeth Klingenberg,POR,1st half,63.2,65.0,1,Katherine Reynolds,56.0,57.8,0
20190719-POR-UTA-116,20190719-POR-UTA-496,12:49,13:09,Katherine Reynolds,POR,1st half,57.9,56.0,1,Emily Townsend Menges,38.7,47.9,0
20190719-POR-UTA-117,20190719-POR-UTA-499,12:51,13:11,Emily Townsend Menges,POR,1st half,41.8,51.4,1,Meghan Elizabeth Klingenberg,61.2,65.6,0
20190719-POR-UTA-118,20190719-POR-UTA-506,12:54,13:14,Kate Elizabeth Bowen,UTA,1st half,44.6,1.0,0,Meghan Elizabeth Klingenberg,44.1,0.0,0
20190719-POR-UTA-119,20190719-POR-UTA-509,13:03,13:23,Meghan Elizabeth Klingenberg,POR,1st half,60.9,68.0,1,Gabrielle Seiler,59.5,45.1,0
20190719-POR-UTA-120,20190719-POR-UTA-511,13:06,13:26,Gabrielle Seiler,POR,1st half,59.5,45.1,1,Lindsey Michelle Horan,56.5,54.0,0
20190719-POR-UTA-121,20190719-POR-UTA-513,13:07,13:27,Lindsey Michelle Horan,POR,1st half,56.5,54.0,1,Elizabeth Rose Ball,39.9,17.5,0
20190719-POR-UTA-122,20190719-POR-UTA-515,13:12,13:32,Elizabeth Rose Ball,POR,1st half,56.5,10.2,1,Ellie Madison Carpenter,67.6,2.6,0
20190719-POR-UTA-123,20190719-POR-UTA-519,13:14,13:34,Ellie Madison Carpenter,POR,1st half,66.7,3.7,1,Hayley Emma Raso,80.3,3.0,0
20190719-POR-UTA-124,20190719-POR-UTA-520,13:17,13:37,Hayley Emma Raso,POR,1st half,80.3,3.0,0,Lo'eau LaBonta,77.9,7.9,0
20190719-POR-UTA-125,20190719-POR-UTA-525,13:25,13:45,Ellie Madison Carpenter,POR,1st half,81.6,0.0,1,Lindsey Michelle Horan,70.3,20.9,0
20190719-POR-UTA-126,20190719-POR-UTA-529,13:31,13:51,Lindsey Michelle Horan,POR,1st half,75.9,18.9,0,Lo'eau LaBonta,90.8,7.1,0
20190719-POR-UTA-127,20190719-POR-UTA-531,13:33,13:53,Lo'eau LaBonta,UTA,1st half,14.2,60.9,1,Kelley Maureen O'Hara,14.2,51.6,0
20190719-POR-UTA-128,20190719-POR-UTA-535,13:35,13:55,Kelley Maureen O'Hara,UTA,1st half,17.3,52.8,1,Lo'eau LaBonta,22.9,64.3,0
20190719-POR-UTA-129,20190719-POR-UTA-539,13:37,13:57,Lo'eau LaBonta,UTA,1st half,25.0,61.5,1,Katherine Nicole Stengel,29.1,50.3,0
20190719-POR-UTA-130,20190719-POR-UTA-542,13:38,13:58,Katherine Nicole Stengel,UTA,1st half,27.8,48.5,1,Becky Sauerbrunn,20.7,44.0,0
20190719-POR-UTA-131,20190719-POR-UTA-543,13:40,14:00,Becky Sauerbrunn,UTA,1st half,20.7,44.0,1,Kelley Maureen O'Hara,10.3,59.5,0
20190719-POR-UTA-132,20190719-POR-UTA-546,13:43,14:03,Kelley Maureen O'Hara,UTA,1st half,8.2,56.2,1,Kate Elizabeth Bowen,29.9,11.4,0
20190719-POR-UTA-133,20190719-POR-UTA-548,13:45,14:05,Kate Elizabeth Bowen,UTA,1st half,29.9,11.4,1,Gunnhildur Yrsa Jonsdottir,78.1,24.2,0
20190719-POR-UTA-134,20190719-POR-UTA-551,13:49,14:09,Gunnhildur Yrsa Jonsdottir,UTA,1st half,59.8,2.6,0,Emily Townsend Menges,78.0,24.2,0
20190719-POR-UTA-135,20190719-POR-UTA-555,13:53,14:13,Emily Townsend Menges,POR,1st half,26.2,48.3,1,Katherine Reynolds,30.6,61.7,0
20190719-POR-UTA-136,20190719-POR-UTA-559,13:55,14:15,Katherine Reynolds,POR,1st half,31.5,60.1,1,Christine Margaret Sinclair,40.8,47.9,0
20190719-POR-UTA-137,20190719-POR-UTA-561,13:57,14:17,Christine Margaret Sinclair,POR,1st half,38.3,51.0,1,Katherine Reynolds,24.5,64.8,0
20190719-POR-UTA-138,20190719-POR-UTA-565,13:59,14:19,Katherine Reynolds,POR,1st half,23.8,64.1,1,Adrianna Nichole Franch,9.6,29.0,0
20190719-POR-UTA-139,20190719-POR-UTA-568,14:03,14:23,Adrianna Nichole Franch,POR,1st half,9.6,29.0,0,Becky Sauerbrunn,57.4,30.2,0
20190719-POR-UTA-140,20190719-POR-UTA-572,14:10,14:30,Becky Sauerbrunn,UTA,1st half,47.6,37.8,1,Rachel Louise Corsie,46.5,29.6,0
20190719-POR-UTA-141,20190719-POR-UTA-574,14:23,14:43,Rachel Louise Corsie,UTA,1st half,46.5,29.6,1,Kate Elizabeth Bowen,58.3,2.0,0
20190719-POR-UTA-142,20190719-POR-UTA-576,14:26,14:46,Kate Elizabeth Bowen,UTA,1st half,58.3,2.0,1,Gunnhildur Yrsa Jonsdottir,75.6,2.0,0
20190719-POR-UTA-143,20190719-POR-UTA-578,14:29,14:49,Gunnhildur Yrsa Jonsdottir,UTA,1st half,75.9,1.6,0,Emily Townsend Menges,95.6,10.8,0
20190719-POR-UTA-144,20190719-POR-UTA-583,14:40,15:00,Kate Elizabeth Bowen,UTA,1st half,96.4,0.0,1,Amy Joy Rodriguez Shilling,93.4,5.7,0
20190719-POR-UTA-145,20190719-POR-UTA-585,14:41,15:01,Amy Joy Rodriguez Shilling,UTA,1st half,93.4,5.7,1,Kate Elizabeth Bowen,95.7,1.2,0
20190719-POR-UTA-146,20190719-POR-UTA-588,14:43,15:03,Kate Elizabeth Bowen,UTA,1st half,92.1,2.8,1,Amy Joy Rodriguez Shilling,80.7,9.1,0
20190719-POR-UTA-147,20190719-POR-UTA-592,14:45,15:05,Amy Joy Rodriguez Shilling,UTA,1st half,79.4,9.9,1,Desiree Rose Marie Scott,70.9,11.8,0
20190719-POR-UTA-148,20190719-POR-UTA-595,14:48,15:08,Desiree Rose Marie Scott,UTA,1st half,72.6,13.8,1,Amy Joy Rodriguez Shilling,79.6,23.8,0
20190719-POR-UTA-149,20190719-POR-UTA-598,14:52,15:12,Amy Joy Rodriguez Shilling,UTA,1st half,77.0,19.9,1,Kate Elizabeth Bowen,81.4,2.4,0
20190719-POR-UTA-150,20190719-POR-UTA-601,14:56,15:16,Kate Elizabeth Bowen,UTA,1st half,77.3,4.5,1,Desiree Rose Marie Scott,71.9,21.5,0
20190719-POR-UTA-151,20190719-POR-UTA-604,14:59,15:19,Desiree Rose Marie Scott,UTA,1st half,71.1,22.1,1,Becky Sauerbrunn,58.8,34.1,0
20190719-POR-UTA-152,20190719-POR-UTA-607,15:02,15:22,Becky Sauerbrunn,UTA,1st half,58.1,29.6,1,Desiree Rose Marie Scott,66.2,14.4,0
20190719-POR-UTA-153,20190719-POR-UTA-609,15:04,15:24,Desiree Rose Marie Scott,UTA,1st half,66.5,14.0,1,Kate Elizabeth Bowen,71.4,3.5,0
20190719-POR-UTA-154,20190719-POR-UTA-612,15:06,15:26,Kate Elizabeth Bowen,UTA,1st half,71.8,4.1,1,Gunnhildur Yrsa Jonsdottir,94.7,8.9,0
20190719-POR-UTA-155,20190719-POR-UTA-618,15:09,15:29,Gunnhildur Yrsa Jonsdottir,UTA,1st half,94.7,8.9,1,Amy Joy Rodriguez Shilling,95.4,29.0,1
20190719-POR-UTA-156,20190719-POR-UTA-630,15:38,15:58,Adrianna Nichole Franch,POR,1st half,5.6,33.7,1,Margaret Purce,62.0,57.9,0
