ID,raw_event_ID,start_time,end_time,player_ID,team_ID,half,start_pos_x,start_pos_y,successful,receiver,end_pos_x,end_pos_y,cross
20180915-RGN-POR-81,20180915-RGN-POR-372,9:37,9:57,Caitlin Jade Foord,POR,1st half,59.6,13.9,1,Christine Margaret Sinclair,56.1,7.2,0
20180915-RGN-POR-82,20180915-RGN-POR-375,9:40,10:00,Christine Margaret Sinclair,POR,1st half,54.2,10.3,1,Tobin Powell Powell Heath,71.4,23.0,0
20180915-RGN-POR-83,20180915-RGN-POR-382,9:43,10:03,Megan Leigh Oyster,RGN,1st half,36.1,45.3,1,Alexandra Linsley Long Batista,39.3,44.3,0
20180915-RGN-POR-84,20180915-RGN-POR-384,9:47,10:07,Alexandra Linsley Long Batista,RGN,1st half,46.2,34.5,1,Jasmyne Spencer,48.3,21.3,0
20180915-RGN-POR-85,20180915-RGN-POR-395,9:55,10:15,Christine Margaret Sinclair,POR,1st half,39.7,40.0,1,Caitlin Jade Foord,46.0,49.3,0
20180915-RGN-POR-86,20180915-RGN-POR-400,10:01,10:21,Caitlin Jade Foord,POR,1st half,78.5,45.5,0,Rumi Utsugi,79.8,44.8,0
20180915-RGN-POR-87,20180915-RGN-POR-407,10:05,10:25,Megan Leigh Oyster,RGN,1st half,13.7,17.2,1,Theresa Eslund,26.2,5.5,0
20180915-RGN-POR-88,20180915-RGN-POR-412,10:10,10:30,Theresa Eslund,RGN,1st half,26.5,1.9,1,Jasmyne Spencer,45.4,5.5,0
20180915-RGN-POR-89,20180915-RGN-POR-421,10:35,10:55,Megan Leigh Oyster,RGN,1st half,46.6,6.0,1,Jessica Anne Fishlock,69.3,10.8,0
20180915-RGN-POR-90,20180915-RGN-POR-424,10:38,10:58,Jessica Anne Fishlock,RGN,1st half,75.4,8.6,1,Jasmyne Spencer,81.5,5.7,0
20180915-RGN-POR-91,20180915-RGN-POR-431,10:43,11:03,Meghan Elizabeth Klingenberg,POR,1st half,38.2,66.1,0,Megan Leigh Oyster,58.4,63.0,0
20180915-RGN-POR-92,20180915-RGN-POR-434,10:48,11:08,Megan Leigh Oyster,RGN,1st half,52.5,2.2,1,Lauren Kate Barnes,35.1,14.6,0
20180915-RGN-POR-93,20180915-RGN-POR-436,10:51,11:11,Lauren Kate Barnes,RGN,1st half,35.9,18.4,1,Alexandra Linsley Long Batista,40.9,27.3,0
20180915-RGN-POR-94,20180915-RGN-POR-440,10:56,11:16,Alexandra Linsley Long Batista,RGN,1st half,44.9,38.8,1,Lauren Kate Barnes,37.4,29.9,0
20180915-RGN-POR-95,20180915-RGN-POR-442,10:58,11:18,Lauren Kate Barnes,RGN,1st half,37.4,29.9,1,Alexandra Linsley Long Batista,47.7,30.6,0
20180915-RGN-POR-96,20180915-RGN-POR-445,11:00,11:20,Alexandra Linsley Long Batista,RGN,1st half,48.9,28.5,1,Theresa Eslund,85.5,1.7,0
20180915-RGN-POR-97,20180915-RGN-POR-448,11:04,11:24,Theresa Eslund,RGN,1st half,85.5,1.7,1,Jasmyne Spencer,97.0,15.1,0
20180915-RGN-POR-98,20180915-RGN-POR-453,11:46,12:06,Stephanie-Elise Catley,RGN,1st half,105.0,0.0,1,Theresa Eslund,89.0,3.1,0
20180915-RGN-POR-99,20180915-RGN-POR-468,11:56,12:16,Lauren Kate Barnes,RGN,1st half,57.8,33.3,1,Jessica Anne Fishlock,94.3,1.4,0
20180915-RGN-POR-100,20180915-RGN-POR-477,12:05,12:25,Meghan Elizabeth Klingenberg,POR,1st half,1.5,65.1,1,Tobin Powell Powell Heath,5.9,65.8,0
20180915-RGN-POR-101,20180915-RGN-POR-478,12:09,12:29,Tobin Powell Powell Heath,POR,1st half,5.9,65.8,1,Meghan Elizabeth Klingenberg,30.4,67.0,0
20180915-RGN-POR-102,20180915-RGN-POR-480,12:10,12:30,Meghan Elizabeth Klingenberg,POR,1st half,0.8,63.2,0,Megan Leigh Oyster,30.4,67.0,0
20180915-RGN-POR-103,20180915-RGN-POR-482,12:13,12:33,Megan Leigh Oyster,RGN,1st half,74.6,1.0,1,Alexandra Linsley Long Batista,85.1,4.5,0
20180915-RGN-POR-104,20180915-RGN-POR-495,12:59,13:19,Adrianna Nichole Franch,POR,1st half,17.9,62.5,0,Theresa Eslund,70.8,62.7,0
20180915-RGN-POR-105,20180915-RGN-POR-497,13:02,13:22,Theresa Eslund,RGN,1st half,34.2,5.3,1,Jasmyne Spencer,46.2,4.1,0
20180915-RGN-POR-106,20180915-RGN-POR-502,13:04,13:24,Jasmyne Spencer,RGN,1st half,42.4,3.1,1,Megan Leigh Oyster,28.1,2.6,0
20180915-RGN-POR-107,20180915-RGN-POR-504,13:05,13:25,Megan Leigh Oyster,RGN,1st half,28.1,2.6,0,Emily Ann Sonnett,69.9,17.0,0
20180915-RGN-POR-108,20180915-RGN-POR-508,13:10,13:30,Emily Ann Sonnett,POR,1st half,34.9,45.7,0,Lauren Kate Barnes,72.2,29.7,0
20180915-RGN-POR-109,20180915-RGN-POR-513,13:16,13:36,Stephanie-Elise Catley,RGN,1st half,48.5,56.7,0,Ellie Madison Carpenter,68.0,68.0,0
20180915-RGN-POR-110,20180915-RGN-POR-516,13:37,13:57,Ellie Madison Carpenter,POR,1st half,37.0,0.0,1,Christine Margaret Sinclair,54.4,6.9,0
20180915-RGN-POR-111,20180915-RGN-POR-523,13:38,13:58,Rumi Utsugi,RGN,1st half,50.6,61.1,0,Lindsey Michelle Horan,55.2,56.3,0
20180915-RGN-POR-112,20180915-RGN-POR-527,13:40,14:00,Lindsey Michelle Horan,POR,1st half,49.8,11.7,0,Stephanie-Elise Catley,62.4,7.7,0
20180915-RGN-POR-113,20180915-RGN-POR-531,13:41,14:01,Stephanie-Elise Catley,RGN,1st half,42.6,61.1,1,Jessica Anne Fishlock,48.3,51.2,0
20180915-RGN-POR-114,20180915-RGN-POR-535,13:45,14:05,Jessica Anne Fishlock,RGN,1st half,48.7,57.2,1,Stephanie-Elise Catley,44.3,63.0,0
20180915-RGN-POR-115,20180915-RGN-POR-537,13:47,14:07,Stephanie-Elise Catley,RGN,1st half,44.3,63.0,1,Lauren Kate Barnes,40.1,56.7,0
20180915-RGN-POR-116,20180915-RGN-POR-539,13:48,14:08,Rumi Utsugi,RGN,1st half,41.6,57.7,1,Alexandra Linsley Long Batista,38.6,45.5,0
20180915-RGN-POR-117,20180915-RGN-POR-542,13:52,14:12,Alexandra Linsley Long Batista,RGN,1st half,38.0,36.9,1,Theresa Eslund,75.2,2.9,0
20180915-RGN-POR-118,20180915-RGN-POR-550,13:58,14:18,Theresa Eslund,RGN,1st half,86.5,1.7,0,Adrianna Nichole Franch,99.3,32.1,1
