ID,raw_event_ID,start_time,end_time,player_ID,team_ID,action,half,successful,pos_x,pos_y
20180915-RGN-POR-166,20180915-RGN-POR-908,21:59,22:19,Lauren Kate Barnes,RGN,recovery,1st half,null,66.8,63.2
20180915-RGN-POR-167,20180915-RGN-POR-919,22:22,22:42,Alexandra Linsley Long Batista,RGN,dribble,1st half,1,47.7,50.3
20180915-RGN-POR-168,20180915-RGN-POR-930,22:36,22:56,Lauren Kate Barnes,RGN,dribble,1st half,1,40.3,47.4
20180915-RGN-POR-169,20180915-RGN-POR-940,22:48,23:08,Celeste Anais Boureille,POR,recovery,1st half,null,25.6,24.2
20180915-RGN-POR-170,20180915-RGN-POR-947,23:16,23:36,Jasmyne Spencer,RGN,challenge,1st half,0,86.7,6.5
20180915-RGN-POR-171,20180915-RGN-POR-949,23:16,23:36,Emily Townsend Menges,POR,challenge,1st half,1,18.3,61.5
20180915-RGN-POR-172,20180915-RGN-POR-951,23:16,23:36,Emily Townsend Menges,POR,tackle,1st half,1,18.3,61.5
20180915-RGN-POR-173,20180915-RGN-POR-952,23:16,23:36,Jasmyne Spencer,RGN,take_on,1st half,0,86.7,6.5
20180915-RGN-POR-174,20180915-RGN-POR-953,23:18,23:38,Meghan Elizabeth Klingenberg,POR,challenge,1st half,1,6.3,63.9
20180915-RGN-POR-175,20180915-RGN-POR-954,23:18,23:38,Jasmyne Spencer,RGN,challenge,1st half,0,98.7,4.1
20180915-RGN-POR-176,20180915-RGN-POR-958,23:26,23:46,Megan Leigh Oyster,RGN,challenge,1st half,0,45.2,59.4
20180915-RGN-POR-177,20180915-RGN-POR-960,23:26,23:46,Caitlin Jade Foord,POR,challenge,1st half,1,59.8,8.6
20180915-RGN-POR-178,20180915-RGN-POR-962,23:27,23:47,Alexandra Linsley Long Batista,RGN,recovery,1st half,null,63.0,9.1
20180915-RGN-POR-179,20180915-RGN-POR-969,23:31,23:51,Lauren Kate Barnes,RGN,recovery,1st half,null,44.3,12.2
20180915-RGN-POR-180,20180915-RGN-POR-971,23:31,23:51,Christine Margaret Sinclair,POR,foul,1st half,null,60.7,53.6
20180915-RGN-POR-181,20180915-RGN-POR-983,24:25,24:45,Stephanie-Elise Catley,RGN,recovery,1st half,null,75.6,64.2
20180915-RGN-POR-182,20180915-RGN-POR-985,24:26,24:46,Megan Anna Rapinoe,RGN,dribble,1st half,1,83.6,60.3
20180915-RGN-POR-183,20180915-RGN-POR-1048,26:26,26:46,Emily Ann Sonnett,POR,foul,1st half,null,7.3,11.0
20180915-RGN-POR-184,20180915-RGN-POR-1059,27:51,28:11,Jasmyne Spencer,RGN,recovery,1st half,null,101.6,28.0
20180915-RGN-POR-185,20180915-RGN-POR-1074,29:15,29:35,Margaret Purce,POR,dribble,1st half,1,72.0,3.6
20180915-RGN-POR-186,20180915-RGN-POR-1075,29:15,29:35,Margaret Purce,POR,recovery,1st half,null,72.0,3.6
20180915-RGN-POR-187,20180915-RGN-POR-1076,29:17,29:37,Rumi Utsugi,RGN,tackle,1st half,0,28.6,64.9
20180915-RGN-POR-188,20180915-RGN-POR-1077,29:17,29:37,Margaret Purce,POR,take_on,1st half,1,76.4,3.1
20180915-RGN-POR-189,20180915-RGN-POR-1078,29:17,29:37,Rumi Utsugi,RGN,challenge,1st half,0,28.6,64.9
20180915-RGN-POR-190,20180915-RGN-POR-1091,29:22,29:42,Jessica Anne Fishlock,RGN,dribble,1st half,1,22.5,46.0
20180915-RGN-POR-191,20180915-RGN-POR-1095,29:28,29:48,Jodie Lee Taylor,RGN,challenge,1st half,0,49.1,44.3
20180915-RGN-POR-192,20180915-RGN-POR-1097,29:28,29:48,Lindsey Michelle Horan,POR,challenge,1st half,1,55.9,23.7
20180915-RGN-POR-193,20180915-RGN-POR-1098,29:28,29:48,Lindsey Michelle Horan,POR,tackle,1st half,1,55.9,23.7
20180915-RGN-POR-194,20180915-RGN-POR-1099,29:28,29:48,Jodie Lee Taylor,RGN,take_on,1st half,0,49.1,44.3
20180915-RGN-POR-195,20180915-RGN-POR-1100,29:30,29:50,Emily Ann Sonnett,POR,recovery,1st half,null,51.2,27.5
20180915-RGN-POR-196,20180915-RGN-POR-1103,29:30,29:50,Jessica Anne Fishlock,RGN,challenge,1st half,0,53.8,40.5
20180915-RGN-POR-197,20180915-RGN-POR-1104,29:30,29:50,Jessica Anne Fishlock,RGN,tackle,1st half,0,53.8,40.5
20180915-RGN-POR-198,20180915-RGN-POR-1105,29:30,29:50,Emily Ann Sonnett,POR,take_on,1st half,1,51.2,27.5
20180915-RGN-POR-199,20180915-RGN-POR-1107,29:33,29:53,Emily Ann Sonnett,POR,challenge,1st half,0,55.4,39.0
20180915-RGN-POR-200,20180915-RGN-POR-1108,29:33,29:53,Jasmyne Spencer,RGN,challenge,1st half,1,49.6,29.0
20180915-RGN-POR-201,20180915-RGN-POR-1109,29:33,29:53,Jasmyne Spencer,RGN,tackle,1st half,1,49.6,29.0
20180915-RGN-POR-202,20180915-RGN-POR-1111,29:35,29:55,Megan Leigh Oyster,RGN,recovery,1st half,null,38.0,24.7
20180915-RGN-POR-203,20180915-RGN-POR-1129,29:46,30:06,Celeste Anais Boureille,POR,recovery,1st half,null,53.8,17.5
